,是否印標,印標人員,Tracking ID,尾碼,SKU ID,5,6,7,8,9,10,11,12,13,14,15,16,DATE,18,19,20,21
2,V,42525,TTWK000524107,67,8989152267_76905140365,1,8989152267,TTWK000524107,GINTWK0002203120052,Counted,8989152267_76905140365,DIKE DE226 運動耳機 線控耳機 IPHONE耳機 有線耳機 earphone 入耳式耳機 現貨 蝦皮直送:黑色,1,正常,1,NO,sp1225@shopee.com,2022-03-13 8:23:43,691954,TW_尼羅河國際有限公司(Consignment),詳情質檢,
3,V,42525,TTWK000524104,60,10844415860_94675913437,2,10844415860,TTWK000524104,GINTWK0002203120055,Counted,10844415860_94675913437,PHILIPS DLC4556A 飛利浦 Type C 手機充電線160cm 現貨 蝦皮直送:黑色,2,正常,2,NO,sp1225@shopee.com,2022-03-13 8:22:21,3794-07-02 0:00:00,TW_尼羅河國際有限公司(Consignment),詳情質檢,詳情質檢
4,V,42525,TTWK000519820,33,8289161233_27200400616,70,8289161233,TTWK000519820,GINTWK0002203120140,Counted,8289161233_27200400616,Solone 大藝術家玩色刷具系列 多款可選 蝦皮直送:重點勾勒刷-E03,70,正常,70,NO,sp0923@shopee.com,2022-03-13 8:21:20,3753-11-16 0:00:00,TW_姿華企業有限公司(Consignment),詳情質檢,詳情質檢
5,V,42525,TTWK000470479,11,4697240111_101388393803,5,4697240111,TTWK000470479,GINTWK0002203120028,Counted,4697240111_101388393803,OPPO VOOC mini 充電頭【蝦幣10%回饋】:白,5,正常,5,NO,sp99075@shopee.com,2022-03-13 8:20:58,3924-07-02 0:00:00,TW_薩摩亞商新茂環球有限公司台灣分公司(SBS),詳情質檢,詳情質檢
6,V,42525,TTWK000511390,59,13780583459_124528534579,19,13780583459,TTWK000511390,GINTWK0002203120033,Scanning,13780583459_124528534579,realme 9 Pro+ 5G 天璣920 追光夜拍輕旗艦手機(8GB+256GB)【預購補償組】:星際銀,19,正常,19,NO,sp99081@shopee.com,2022-03-13 8:20:52,4153-04-11 0:00:00,TW_薩摩亞商新茂環球有限公司台灣分公司_realme(SBS),詳情入庫驗收,詳情入庫驗收
7,V,42525,TTWK000470478,94,4997239594_46905262683,20,4997239594,TTWK000470478,GINTWK0002203120029,Counted,4997239594_46905262683,OPPO VOOC Type-C Cable [Type-C接口]【蝦幣10%回饋】:白色,20,正常,20,NO,sp99075@shopee.com,2022-03-13 8:19:57,3924-07-02 0:00:00,TW_薩摩亞商新茂環球有限公司台灣分公司(SBS),詳情質檢,詳情質檢
8,V,42525,TTWK000470483,33,8289161233_27200400616,20,8289161233,TTWK000470483,GINTWK0002203120140,Counted,8289161233_27200400616,Solone 大藝術家玩色刷具系列 多款可選 蝦皮直送:重點勾勒刷-E03,20,正常,20,NO,sp0923@shopee.com,2022-03-13 8:19:51,3753-11-16 0:00:00,TW_姿華企業有限公司(Consignment),詳情質檢,詳情質檢
9,V,42525,TTWK000519815,94,4997239594_46905262683,70,4997239594,TTWK000519815,GINTWK0002203120029,Counted,4997239594_46905262683,OPPO VOOC Type-C Cable [Type-C接口]【蝦幣10%回饋】:白色,70,正常,70,NO,sp99075@shopee.com,2022-03-13 8:19:35,3924-07-02 0:00:00,TW_薩摩亞商新茂環球有限公司台灣分公司(SBS),詳情質檢,詳情質檢
10,V,42525,TTWK000524099,58,15856591258_160391478209,32,15856591258,TTWK000524099,GINTWK0002203120009,Counted,15856591258_160391478209,護得住乾爽輕巧褲 9片/包 現貨 蝦皮直送: (M-L)9片/包,32,正常,32,NO,sp3360@shopee.com,2022-03-13 8:19:10,3753-11-29 0:00:00,TW_瑔盛有限公司(Consignment),詳情質檢,詳情質檢
11,V,42525,TTWK000519817,67,11725980567_111419004775,10,11725980567,TTWK000519817,GINTWK0002203120016,Counted,11725980567_111419004775,藍貓BlueCat 台灣製 100%防水網眼高透氣床包式保潔墊 現貨 蝦皮直送:雙人-保潔墊-深灰,10,正常,10,NO,sp1409@shopee.com,2022-03-13 8:18:55,3942-01-17 0:00:00,TW_​樂禾田企業社(Consignment),詳情質檢,詳情質檢
