,是否印標,印標人員,Tracking ID,尾碼,SKU ID,5,6,7,8,9,10,11,12,13,14,15,16,DATE,18,19,20,21
2,V,103001,TTWK000574013,20,11825963920_153715672833,12,11825963920,TTWK000574013,GINTWK0002206230397,Counted,11825963920_153715672833,LUCIDO-L樂絲朵-L 乾洗髮控油噴霧108ml(70g) 現貨 蝦皮直送:肥皂香氣,12,正常,12,NO,sp1344@shopee.com,2022-06-24 8:14:25,681985,TW_蔻仕麗股份有限公司(Consignment),詳情質檢,
3,V,103001,TTWK000545196,47,20912706147_154881324665,9,20912706147,TTWK000545196,GINTWK0002206230324,Counted,20912706147_154881324665,OPPO A57 智慧型手機(4G/ 64G):亮綠,9,正常,9,NO,sp99061@shopee.com,2022-06-24 8:14:13,739435,TW_薩摩亞商新茂環球有限公司台灣分公司(SBS),詳情質檢,詳情質檢
4,V,103001,TTWK000548716,44,17521026444_170807401273,3,17521026444,TTWK000548716,GINTWK0002206230129,Counted,17521026444_170807401273,農心杯麵 辛香菇味/海苔味/天婦羅海鮮烏龍味/辛辣白菜味 杯麵(12杯/箱) (箱購) 現貨 蝦皮直送:辛辣白菜味(75g*12杯/箱),3,正常,3,NO,sp1225@shopee.com,2022-06-24 8:13:48,960013,TW_雅客貿易有限公司(Consignment),詳情質檢,詳情質檢
5,V,103001,TTWK000548691,95,14381888995_48746777223,20,14381888995,TTWK000548691,GINTWK0002206240002,Counted,14381888995_48746777223,葡萄王康普茶雙纖飲-原味/葡柚蜜香風味(530ml x 24入) 現貨 蝦皮直送:葡萄王康普茶雙纖飲-葡柚蜜香風味,20,正常,20,NO,sp2974@shopee.com,2022-06-24 8:13:46,2337403,TW_葡萄王生技股份有限公司(Consignment),詳情質檢,詳情質檢
6,V,103001,TTWK000574015,44,11025221844_94140574823,3,11025221844,TTWK000574015,GINTWK0002206230382,Counted,11025221844_94140574823,Switch 副廠主機全配件收納包 多種造型 防摔防震 蝦皮直送 現貨:貓爪可愛造型大收納包 藍色,3,正常,3,NO,sp0386@shopee.com,2022-06-24 8:13:23,763000,TW_易盛數位有限公司(Consignment),詳情質檢,詳情質檢
7,V,103001,TTWK000574000,70,19707633570_180436154937,50,19707633570,TTWK000574000,GINTWK0002206230344,Counted,19707633570_180436154937,Logitech 羅技G G535 Wireless 電競耳機麥克風:黑,50,正常,50,NO,sp99094@shopee.com,2022-06-24 8:13:20,1013218,TW_益兆原環球科技有限公司_Logitech(SBS),詳情質檢,詳情質檢
8,V,103001,TTWK000548717,59,10525896959_84169626519,96,10525896959,TTWK000548717,GINTWK0002206230362,Counting,10525896959_84169626519,西莎 餐盒 狗狗餐盒 多種口味 一箱24入 現貨 蝦皮直送:牛肉餐盒(100gx24入),0,正常,0,NO,sp0880@shopee.com,2022-06-24 8:13:12,1010949,TW_愛上大數據股份有限公司(Consignment),詳情計數,詳情計數
9,V,103001,TTWK000548690,95,14381888995_48746777223,36,14381888995,TTWK000548690,GINTWK0002206240002,Counted,14381888995_48746777223,葡萄王康普茶雙纖飲-原味/葡柚蜜香風味(530ml x 24入) 現貨 蝦皮直送:葡萄王康普茶雙纖飲-葡柚蜜香風味,36,正常,36,NO,sp2974@shopee.com,2022-06-24 8:13:08,2337403,TW_葡萄王生技股份有限公司(Consignment),詳情質檢,詳情質檢
10,V,103001,TTWK000548689,95,14381888995_48746777223,36,14381888995,TTWK000548689,GINTWK0002206240002,Counted,14381888995_48746777223,葡萄王康普茶雙纖飲-原味/葡柚蜜香風味(530ml x 24入) 現貨 蝦皮直送:葡萄王康普茶雙纖飲-葡柚蜜香風味,36,正常,36,NO,sp2974@shopee.com,2022-06-24 8:12:42,2337403,TW_葡萄王生技股份有限公司(Consignment),詳情質檢,詳情質檢
11,V,103001,TTWK000574014,60,3597270060_111388135428,3,3597270060,TTWK000574014,GINTWK0002206230384,Counted,3597270060_111388135428,Switch NS 原廠 Joy-Con 左右手把 握把 控制器 紫橘/黃藍/紅藍/綠粉 蝦皮直送 現貨:紅藍,3,正常,3,NO,sp0386@shopee.com,2022-06-24 8:12:28,763000,TW_易盛數位有限公司(Consignment),詳情質檢,詳情質檢
12,V,103001,TTWK000574006,92,8289543492_84171170069,60,8289543492,TTWK000574006,GINTWK0002206230340,Counting,8289543492_84171170069,Woodridg 森之果物果乾嚴選 特大葡萄乾/蔓越莓/芭樂乾/整顆蔓越莓乾/切片蔓越莓乾/天然無花果乾 現貨 蝦皮直送:特大葡萄乾,0,正常,0,NO,sp99007@shopee.com,2022-06-24 8:12:26,749892,TW_敬洋股份有限公司(Consignment),詳情計數,詳情計數
13,V,103001,TTWK000548708,57,11425860057_56922516561,1,11425860057,TTWK000548708,GINTWK0002206230151,Counted,11425860057_56922516561,統一麵 肉燥風味 (特大號)碗(85gx12入/箱) 現貨 蝦皮直送,1,正常,1,NO,sp1225@shopee.com,2022-06-24 8:12:17,700803,TW_連盛食品股份有限公司(Consignment),詳情質檢,詳情質檢
14,V,103001,TTWK000548688,95,14381888995_48746777223,36,14381888995,TTWK000548688,GINTWK0002206240002,Counted,14381888995_48746777223,葡萄王康普茶雙纖飲-原味/葡柚蜜香風味(530ml x 24入) 現貨 蝦皮直送:葡萄王康普茶雙纖飲-葡柚蜜香風味,36,正常,36,NO,sp2974@shopee.com,2022-06-24 8:12:14,2337403,TW_葡萄王生技股份有限公司(Consignment),詳情質檢,詳情質檢
15,V,103001,TTWK000574012,75,11925969475_76923750914,12,11925969475,TTWK000574012,GINTWK0002206230396,Counted,11925969475_76923750914,LUCIDO倫士度 去味洗髮精/沐浴露 450ml(官方直營) 現貨 蝦皮直送:洗髮精 450ml,12,正常,12,NO,sp1344@shopee.com,2022-06-24 8:12:12,681985,TW_蔻仕麗股份有限公司(Consignment),詳情質檢,詳情質檢
16,V,103001,TTWK000574005,82,10582679582_86600105825,36,10582679582,TTWK000574005,GINTWK0002206230338,Counted,10582679582_86600105825,伊森思洋芋片 松露風味/喜馬拉雅粉紅岩鹽風味/蜂蜜芥末風味 125g/包 現貨 蝦皮直送:松露風味,36,正常,36,NO,sp99007@shopee.com,2022-06-24 8:11:50,749892,TW_敬洋股份有限公司(Consignment),詳情質檢,詳情質檢
17,V,103001,TTWK000548687,95,14381888995_48746777223,36,14381888995,TTWK000548687,GINTWK0002206240002,Counted,14381888995_48746777223,葡萄王康普茶雙纖飲-原味/葡柚蜜香風味(530ml x 24入) 現貨 蝦皮直送:葡萄王康普茶雙纖飲-葡柚蜜香風味,36,正常,36,NO,sp2974@shopee.com,2022-06-24 8:11:27,2337403,TW_葡萄王生技股份有限公司(Consignment),詳情質檢,詳情質檢
18,V,103001,TTWK000574001,23,3497281123_56905413007,50,3497281123,TTWK000574001,GINTWK0002206230343,Counted,3497281123_56905413007,Logitech 羅技 G335輕盈有線電競耳機麥克風:綠,50,正常,50,NO,sp99094@shopee.com,2022-06-24 8:11:19,1013218,TW_益兆原環球科技有限公司_Logitech(SBS),詳情質檢,詳情質檢
19,V,103001,TTWK000548707,38,11325978038_111419073909,5,11325978038,TTWK000548707,GINTWK0002206230153,Counted,11325978038_111419073909,統一(H2O)純水600mlx24入/箱 現貨 蝦皮直送:600mlx24入/箱,5,正常,5,NO,sp1225@shopee.com,2022-06-24 8:11:12,700803,TW_連盛食品股份有限公司(Consignment),詳情質檢,詳情質檢
20,V,103001,TTWK000548686,95,14381888995_48746777223,36,14381888995,TTWK000548686,GINTWK0002206240002,Counted,14381888995_48746777223,葡萄王康普茶雙纖飲-原味/葡柚蜜香風味(530ml x 24入) 現貨 蝦皮直送:葡萄王康普茶雙纖飲-葡柚蜜香風味,36,正常,36,NO,sp2974@shopee.com,2022-06-24 8:10:54,2337403,TW_葡萄王生技股份有限公司(Consignment),詳情質檢,詳情質檢
21,V,103001,TTWK000574009,91,11925901191_27217006451,20,11925901191,TTWK000574009,GINTWK0002206230359,Counted,11925901191_27217006451,西莎 蒸鮮包 成犬 牛肉及蔬菜/低脂雞肉/雞肉蔬菜 三種口味 70gx16入 蝦皮直送:牛肉及蔬菜,20,正常,20,NO,sp99029@shopee.com,2022-06-24 8:10:50,1010949,TW_愛上大數據股份有限公司(Consignment),詳情質檢,詳情質檢
22,V,103001,TTWK000574011,66,10225836966_76922216865,12,10225836966,TTWK000574011,GINTWK0002206230395,Counted,10225836966_76922216865,GATSBY 體用抗菌濕巾超值包 30張入 冰涼蜜桃 果香 極凍冰橙 無香 現貨 蝦皮直送:冰涼果香,12,正常,12,NO,sp1344@shopee.com,2022-06-24 8:10:48,681985,TW_蔻仕麗股份有限公司(Consignment),詳情質檢,詳情質檢
23,V,103001,TTWK000548681,72,14282605772_58759340343,80,14282605772,TTWK000548681,GINTWK0002206230341,Counted,14282605772_58759340343,Logitech 羅技 LIFT人體工學垂直滑鼠:玫瑰粉,80,正常,80,NO,sp1409@shopee.com,2022-06-24 8:10:38,1013218,TW_益兆原環球科技有限公司_Logitech(SBS),詳情質檢,詳情質檢
24,V,103001,TTWK000574004,92,8289543492_84171170071,24,8289543492,TTWK000574004,GINTWK0002206230339,Counted,8289543492_84171170071,Woodridg 森之果物果乾嚴選 特大葡萄乾/蔓越莓/芭樂乾/整顆蔓越莓乾/切片蔓越莓乾/天然無花果乾 現貨 蝦皮直送:芭樂乾,24,正常,24,NO,sp99007@shopee.com,2022-06-24 8:10:26,749892,TW_敬洋股份有限公司(Consignment),詳情質檢,詳情質檢
25,V,103001,TTWK000548706,61,10825887261_94169405745,5,10825887261,TTWK000548706,GINTWK0002206230154,Counted,10825887261_94169405745,茶裏王 白毫烏龍茶/台式綠茶/英式紅茶/日式無糖綠茶/青心烏龍茶無糖 600mlx24入箱 現貨 蝦皮直送:日式無糖綠茶,5,正常,5,NO,sp1225@shopee.com,2022-06-24 8:10:18,700803,TW_連盛食品股份有限公司(Consignment),詳情質檢,詳情質檢
26,V,103001,TTWK000572806,66,10225836966_76922216867,12,10225836966,TTWK000572806,GINTWK0002206230393,Counted,10225836966_76922216867,GATSBY 體用抗菌濕巾超值包 30張入 冰涼蜜桃 果香 極凍冰橙 無香 現貨 蝦皮直送:冰涼無香,12,正常,12,NO,sp1344@shopee.com,2022-06-24 8:09:41,681985,TW_蔻仕麗股份有限公司(Consignment),詳情質檢,詳情質檢
27,V,103001,TTWK000548705,61,10825887261_111416460280,2,10825887261,TTWK000548705,GINTWK0002206230155,Counted,10825887261_111416460280,茶裏王 白毫烏龍茶/台式綠茶/英式紅茶/日式無糖綠茶/青心烏龍茶無糖 600mlx24入箱 現貨 蝦皮直送:英式紅茶,2,正常,2,NO,sp1225@shopee.com,2022-06-24 8:09:24,700803,TW_連盛食品股份有限公司(Consignment),詳情質檢,詳情質檢
28,V,103001,TTWK000574007,57,9489527957_111416715957,36,9489527957,TTWK000574007,GINTWK0002206230367,Counted,9489527957_111416715957,味王 金味王紅燒牛肉麵 單碗 最經典口味 蝦皮直送 現貨:單碗,36,正常,36,NO,sp2771@shopee.com,2022-06-24 8:09:09,705621,TW_味王股份有限公司(Consignment),詳情質檢,詳情質檢
29,V,103001,TTWK000574003,68,10025953268_111418255041,24,10025953268,TTWK000574003,GINTWK0002206230352,Counted,10025953268_111418255041,VICENZI維西尼 手指餅/蕎麥早餐手指餅 義大利百年品牌 義式早餐必備 西點專用 現貨 蝦皮直送:手指餅200g,24,正常,24,NO,sp99007@shopee.com,2022-06-24 8:08:46,749892,TW_敬洋股份有限公司(Consignment),詳情質檢,詳情質檢
30,V,103001,TTWK000574008,35,10725901035_66923001797,12,10725901035,TTWK000574008,GINTWK0002206230358,Counted,10725901035_66923001797,偉嘉 貓乾糧 七種口味 室內貓/幼貓/化毛 小包裝 現貨 蝦皮直送1.1/1.2kg:幼貓/懷孕母貓專用乾糧1.1kg,12,正常,12,NO,sp99029@shopee.com,2022-06-24 8:08:44,1010949,TW_愛上大數據股份有限公司(Consignment),詳情質檢,詳情質檢
31,V,103001,TTWK000548704,60,10825887260_94169405744,2,10825887260,TTWK000548704,GINTWK0002206230156,Counted,10825887260_94169405744,茶裏王 濃韻烏龍茶/濃韻日式綠茶 600mlx24入箱 健康認證 濃韻 回甘 烏龍茶 綠茶 現貨 蝦皮直送:濃韻日式綠茶,2,正常,2,NO,sp1225@shopee.com,2022-06-24 8:08:43,700803,TW_連盛食品股份有限公司(Consignment),詳情質檢,詳情質檢
32,V,103001,TTWK000548685,00,9589529000_111417186431,5,9589529000,TTWK000548685,GINTWK0002206230376,Counted,9589529000_111417186431,味王 蘆筍飲料 235ml(24入/箱) 消暑解渴 清涼 降火氣 蝦皮直送: 蘆筍飲料,5,正常,5,NO,sp2974@shopee.com,2022-06-24 8:08:26,705621,TW_味王股份有限公司(Consignment),詳情質檢,詳情質檢
33,V,103001,TTWK000574010,63,11125222163_94140625314,30,11125222163,TTWK000574010,GINTWK0002206230392,Counted,11125222163_94140625314,Bifesta 碧菲絲特 即淨卸妝棉 毛孔 水嫩 濃妝 40張/46張(官方直營) 現貨 蝦皮直送:毛孔型(46張入),30,正常,30,NO,sp1344@shopee.com,2022-06-24 8:07:38,681985,TW_蔻仕麗股份有限公司(Consignment),詳情質檢,詳情質檢
34,V,103001,TTWK000548696,27,13411024027_131870558881,60,13411024027,TTWK000548696,GINTWK0002206230366,Counted,13411024027_131870558881,味王 調理包系列 2入/組 咖哩牛肉/咖哩雞肉/紅燒牛腩/香菇肉羹/筍絲焢肉/咖哩豬肉/咖哩燴洋/蔬燴什錦 蝦皮直送現貨:蔬燴什錦200g/2入組,60,正常,60,NO,sp2771@shopee.com,2022-06-24 8:07:35,705621,TW_味王股份有限公司(Consignment),詳情質檢,詳情質檢
35,V,103001,TTWK000574002,53,5197372053_46923036018,24,5197372053,TTWK000574002,GINTWK0002206230351,Counted,5197372053_46923036018,美國 Blue Diamond 藍鑽杏仁 鹽味/椰子風味/蜂蜜鹽烤風味/哈瓦那辣椒BBQ燒烤風味 歐美零食 蝦皮直送:哈瓦那辣椒BBQ燒烤風味,24,正常,24,NO,sp99007@shopee.com,2022-06-24 8:07:31,749892,TW_敬洋股份有限公司(Consignment),詳情質檢,詳情質檢
36,V,103001,TTWK000540371,32,3697291232_36905452225,100,3697291232,TTWK000540371,GINTWK0002206230330,Counting,3697291232_36905452225,Logitech G羅技 G502 Hero電競滑鼠:滑鼠,0,正常,0,NO,sp3341@shopee.com,2022-06-24 8:07:16,1013218,TW_益兆原環球科技有限公司_Logitech(SBS),詳情計數,詳情計數
37,V,103001,TTWK000548684,69,10125900569_111416715947,3,10125900569,TTWK000548684,GINTWK0002206230377,Counted,10125900569_111416715947,味王 王子麵 原味 40包/箱 最熟悉的童年零食 現貨 蝦皮直送:40/箱,3,正常,3,NO,sp2974@shopee.com,2022-06-24 8:07:03,705621,TW_味王股份有限公司(Consignment),詳情質檢,詳情質檢
38,V,103001,TTWK000548683,20,11425860420_84168631341,360,11425860420,TTWK000548683,GINTWK0002206230374,Counting,11425860420_84168631341,味王 小王子麵 300克/袋 現貨 蝦皮直送:原味,0,正常,0,NO,sp2907@shopee.com,2022-06-24 8:05:10,705621,TW_味王股份有限公司(Consignment),詳情計數,詳情計數
