,是否印標,印標人員,Tracking ID,尾碼,SKU ID,5,6,7,8,9,10,11,12,13,14,15,16,DATE,18,19,20,21
2,V,103001,TTWK000499368,20,11425860420_84168631366,1,11425860420,TTWK000499368,GINTWK0002204280393,Failed,11425860420_84168631366,味王 小王子麵 300克/袋 現貨 蝦皮直送:岩燒海苔,1,Exception,1,NO,sp99042@shopee.com,2022-04-29 8:08:07,705621,TW_味王股份有限公司(Consignment),詳情,
3,V,103001,TTWK000499367,57,9489527957_111416715957,1,9489527957,TTWK000499367,GINTWK0002204280412,Failed,9489527957_111416715957,味王 金味王紅燒牛肉麵 單碗 最經典口味 蝦皮直送 現貨:單碗,1,Exception,1,NO,sp99042@shopee.com,2022-04-29 8:08:03,705621,TW_味王股份有限公司(Consignment),詳情,
4,V,103001,TTWK000533744,51,12978320351_78388889940,5,12978320351,TTWK000533744,GINTWK0002204280229,Checked,12978320351_78388889940,ANTIAN 珪藻土浴室吸水地墊 防滑門墊 瞬吸水速乾廁所門腳踏墊 硅藻泥腳墊 蝦皮直送:藍色,5,正常,5,NO,sp99061@shopee.com,2022-04-28 18:59:31,682005,TW_好德實業有限公司(Consignment),詳情入庫驗收,
5,V,103001,TTWK000513283,39,10325898339_101416836405,15,10325898339,TTWK000513283,GINTWK0002204280249,Checked,10325898339_101416836405,德國 BRITA MAXTRA Plus 濾芯 去水垢專家 3入 公司貨 輸碼折 現貨 蝦皮直送:去水垢專家 3入,15,正常,15,NO,sp99061@shopee.com,2022-04-28 18:58:36,678018,TW_倈溢股份有限公司(Consignment),詳情入庫驗收,
6,V,103001,TTWK000531757,34,10225902334_56923076670,80,10225902334,TTWK000531757,GINTWK0002204280250,Checked,10225902334_56923076670,德國 BRITA MAXTRA Plus 新全效型 濾芯 3入 公司貨 蝦皮直送:全效型 3入,80,正常,80,NO,sp99061@shopee.com,2022-04-28 18:58:14,678018,TW_倈溢股份有限公司(Consignment),詳情入庫驗收,
7,V,103001,TTWK000533741,93,10262126393_103272761855,12,10262126393,TTWK000533741,GINTWK0002204280244,Checked,10262126393_103272761855,CLARINS克蘭詩 紅魔超S勻體精華 400ml/瓶 勻體霜 按摩霜 正品保障 現貨 蝦皮直送:一入,12,正常,12,NO,sp99061@shopee.com,2022-04-28 18:57:19,720499,TW_薄荷糖國際貿易股份有限公司(Outright),詳情入庫驗收,
8,V,103001,TTWK000513284,34,10225902334_56923076670,20,10225902334,TTWK000513284,GINTWK0002204280250,Checked,10225902334_56923076670,德國 BRITA MAXTRA Plus 新全效型 濾芯 3入 公司貨 蝦皮直送:全效型 3入,20,正常,20,NO,sp99061@shopee.com,2022-04-28 18:54:20,678018,TW_倈溢股份有限公司(Consignment),詳情入庫驗收,
9,V,103001,TTWK000514706,71,10225963471_56923660932,4,10225963471,TTWK000514706,GINTWK0002204280266,Failed,10225963471_56923660932,"名優 台灣黑米(600g) 米中之王 豐富花青素,膳食纖維 真空包裝 現貨 蝦皮直送:台灣黑米",4,Exception,4,NO,sp99042@shopee.com,2022-04-28 18:49:04,1364499,TW_名優生物科技有限公司(Consignment),詳情,
10,V,103001,TTWK000557534,93,10262126393_103272761855,18,10262126393,TTWK000557534,GINTWK0002204280244,Counted,10262126393_103272761855,CLARINS克蘭詩 紅魔超S勻體精華 400ml/瓶 勻體霜 按摩霜 正品保障 現貨 蝦皮直送:一入,18,正常,18,NO,sp3341@shopee.com,2022-04-28 18:47:28,720499,TW_薄荷糖國際貿易股份有限公司(Outright),詳情質檢,
11,V,103001,TTWK000557537,39,10325898339_101416836405,23,10325898339,TTWK000557537,GINTWK0002204280249,Counted,10325898339_101416836405,德國 BRITA MAXTRA Plus 濾芯 去水垢專家 3入 公司貨 輸碼折 現貨 蝦皮直送:去水垢專家 3入,23,正常,23,NO,sp99073@shopee.com,2022-04-28 18:46:28,678018,TW_倈溢股份有限公司(Consignment),詳情質檢,
