,是否印標,印標人員,Tracking ID,尾碼,SKU ID,5,6,7,8,9,10,11,12,13,14,15,16,DATE,18,19,20,21
2,V,42525,TTWK000526673,90,10325976890_46923860491,5,10325976890,TTWK000526673,GINTWK0002203140574,Counted,10325976890_46923860491,毛孩王 零食量販包 十款可選 寵物零嘴 狗狗零食 現貨 蝦皮直送:鮭魚雞肉 ±42入,5,正常,5,NO,sp1344@shopee.com,2022-03-15 8:39:07,788001,TW_新威百貨網路(Consignment),詳情質檢,
3,V,42525,TTWK000498839,77,13361944077_151001279025,30,13361944077,TTWK000498839,GINTWK0002203150074,Counted,13361944077_151001279025,ELASTINE 奢華香水洗髮精 600ml (新裝限量款) 蝦皮直送 現貨:永恆珍愛,30,正常,30,NO,sp2688@shopee.com,2022-03-15 8:37:25,2379450,TW_臺灣樂金生活健康股份有限公司(Consignment),詳情質檢,詳情質檢
4,V,42525,TTWK000526671,92,5597248292_84141001886,6,5597248292,TTWK000526671,GINTWK0002203140483,Counted,5597248292_84141001886,PowerSync 5開4插防雷擊抗搖擺延長線(加大間距)/台灣製造/1.8m 群加 蝦皮直送 現貨:黑-1.8M,6,正常,6,NO,sp0923@shopee.com,2022-03-15 8:32:22,677075,TW_群加國際股份有限公司(Consignment),詳情質檢,詳情質檢
5,V,42525,TTWK000498838,78,14621458178_78041521331,2,14621458178,TTWK000498838,GINTWK0002203150073,Counted,14621458178_78041521331,Dr. Groot喚活益絲護髮安瓶200ml 蝦皮直送 現貨:Dr. Groot喚活益絲護髮安瓶,2,正常,2,NO,sp2688@shopee.com,2022-03-15 8:30:22,2379450,TW_臺灣樂金生活健康股份有限公司(Consignment),詳情質檢,詳情質檢
6,V,42525,TTWK000526670,30,8889164230_27200548247,6,8889164230,TTWK000526670,GINTWK0002203140485,Counted,8889164230_27200548247,PowerSync PowerSync一開四插防雷擊抗搖擺延長線 群加 蝦皮直送 現貨:4.5M,6,正常,6,NO,sp0923@shopee.com,2022-03-15 8:29:44,677075,TW_群加國際股份有限公司(Consignment),詳情質檢,詳情質檢
7,V,42525,TTWK000498837,72,11378491072_123090449865,6,11378491072,TTWK000498837,GINTWK0002203150072,Counted,11378491072_123090449865,Dr. Groot喚活益絲護髮安瓶100ml 蝦皮直送 現貨:護髮安瓶100ml,6,正常,6,NO,sp2688@shopee.com,2022-03-15 8:28:51,2379450,TW_臺灣樂金生活健康股份有限公司(Consignment),詳情質檢,詳情質檢
8,V,42525,TTWK000526669,67,11025226567_111388342813,6,11025226567,TTWK000526669,GINTWK0002203140486,Counted,11025226567_111388342813,PowerSync 4開4插彩色關開防雷擊延長線/1.2m(2色) 群加 蝦皮直送 現貨:黑色,6,正常,6,NO,sp0923@shopee.com,2022-03-15 8:27:59,677075,TW_群加國際股份有限公司(Consignment),詳情質檢,詳情質檢
9,V,42525,TTWK000498836,23,9697505723_104541262209,2,9697505723,TTWK000498836,GINTWK0002203150071,Counted,9697505723_104541262209,Dr.Groot 喚活益絲頭皮淨化洗髮精280ml 蝦皮直送 現貨:Dr.Groot 喚活益絲頭皮淨化洗髮精,2,正常,2,NO,sp2688@shopee.com,2022-03-15 8:27:10,2379450,TW_臺灣樂金生活健康股份有限公司(Consignment),詳情質檢,詳情質檢
10,V,42525,TTWK000498835,18,14921457918_133090374637,2,14921457918,TTWK000498835,GINTWK0002203150070,Counted,14921457918_133090374637,Dr.Groot喚活益絲洗髮精400ml 蝦皮直送 現貨:Dr.Groot 喚活益絲洗髮精,2,正常,2,NO,sp2688@shopee.com,2022-03-15 8:25:53,2379450,TW_臺灣樂金生活健康股份有限公司(Consignment),詳情質檢,詳情質檢
11,V,42525,TTWK000498834,51,12161956851_114541147407,2,12161956851,TTWK000498834,GINTWK0002203150068,Counted,12161956851_114541147407,PHYSIOGEL潔美淨層脂質潔淨泡泡沐浴乳 400ml 蝦皮直送 現貨:潔美淨層脂質潔淨泡泡沐浴乳 400ml,2,正常,2,NO,sp2688@shopee.com,2022-03-15 8:24:31,2379450,TW_臺灣樂金生活健康股份有限公司(Consignment),詳情質檢,詳情質檢
12,V,42525,TTWK000498833,39,15621460139_141001062412,3,15621460139,TTWK000498833,GINTWK0002203150069,Counted,15621460139_141001062412,Dr.Groot 養髮秘帖高濃縮頭皮精華 80ml 蝦皮直送 現貨:高濃縮頭皮精華 80ml,3,正常,3,NO,sp2688@shopee.com,2022-03-15 8:23:22,2379450,TW_臺灣樂金生活健康股份有限公司(Consignment),詳情質檢,詳情質檢
14,V,42525,TTWK000526694,33,10225965333_101418551266,9,10225965333,TTWK000526694,GINTWK0002203140580,Counted,10225965333_101418551266,iFit 微卡 蒟蒻拌麵 六種口味任選 (每袋3份入) 低卡輕食 即拆即食 低碳減醣飲食 蝦皮直送 (部分即期):家常炸醬 (每袋3份入),9,正常,9,NO,sp2907@shopee.com,2022-03-15 8:50:24,1363449,TW_艾絲資訊股份有限公司(Consignment),詳情質檢,詳情質檢
15,V,42525,TTWK000526680,60,11425980360_84171150776,12,11425980360,TTWK000526680,GINTWK0002203140517,Counting,11425980360_84171150776,GardenCaf’e 花園咖啡 白咖啡 15入/盒 (杏仁/榛果/原味/無糖) 即溶咖啡 現貨 蝦皮直送:杏仁,12,正常,0,NO,sp0880@shopee.com,2022-03-15 8:50:06,781327,TW_展佳食品股份有限公司(Consignment),詳情計數,詳情計數
16,V,42525,TTWK000520036,49,12618303149_120827484898,24,12618303149,TTWK000520036,GINTWK0002203140524,Counted,12618303149_120827484898,澳洲 Bundaberg 賓德寶水果氣泡飲料/汽水 (全系列9種口味) 蝦皮直送:青青檸檬風味氣泡飲,24,正常,24,NO,sp99081@shopee.com,2022-03-15 8:49:32,1552092,TW_薩克有限公司(Consignment),詳情質檢,詳情質檢
17,V,42525,TTWK000526679,25,9289537025_27217474548,6,9289537025,TTWK000526679,GINTWK0002203140464,Counted,9289537025_27217474548,Bonanza寶藝 面膜系列 250g 現貨 蝦皮直送:Q10保濕冷敷劑,6,正常,6,NO,sp0880@shopee.com,2022-03-15 8:48:38,769068,TW_城億整合行銷有限公司(consignment),詳情質檢,詳情質檢
18,V,42525,TTWK000526693,33,10225965333_101418551265,6,10225965333,TTWK000526693,GINTWK0002203140601,Counted,10225965333_101418551265,iFit 微卡 蒟蒻拌麵 六種口味任選 (每袋3份入) 低卡輕食 即拆即食 低碳減醣飲食 蝦皮直送 (部分即期):蔥油辣豆瓣(每袋3份入),6,正常,6,NO,sp2907@shopee.com,2022-03-15 8:48:21,1363449,TW_艾絲資訊股份有限公司(Consignment),詳情質檢,詳情質檢
19,V,42525,TTWK000526677,36,11725976236_111418964429,3,11725976236,TTWK000526677,GINTWK0002203140573,Counted,11725976236_111418964429,優格 室內貓 1.5kg 3kg 貓飼料 寵物聖品 愛寵 營養健康 現貨 蝦皮直送:3KG,3,正常,3,NO,sp1344@shopee.com,2022-03-15 8:47:43,788001,TW_新威百貨網路(Consignment),詳情質檢,詳情質檢
20,V,42525,TTWK000470586,27,10125958827_36923671028,24,10125958827,TTWK000470586,GINTWK0002203150031,Counting,10125958827_36923671028,妙管家 抗菌洗手乳 保濕 洗手 茶樹精油配方 1000g / 1加侖 現貨 蝦皮直送:1000g,24,正常,0,NO,sp99075@shopee.com,2022-03-15 8:46:03,678012,TW_台灣妙管家股份有限公司(Consignment),詳情計數,詳情計數
21,V,42525,TTWK000526676,66,10725969966_27217660893,5,10725969966,TTWK000526676,GINTWK0002203140576,Counted,10725969966_27217660893,御天犬 狗零食 牛奶雞腿棒 雞肉牛奶棒 卵磷脂羊雞條營養健康 寵物聖品 美味 現貨 快速到貨 蝦皮直送: 雞肉牛奶棒 35入,5,正常,5,NO,sp1344@shopee.com,2022-03-15 8:46:00,788001,TW_新威百貨網路(Consignment),詳情質檢,詳情質檢
