,是否印標,印標人員,Tracking ID,尾碼,SKU ID,5,6,7,8,9,10,11,12,13,14,15,16,DATE,18,19,20,21
2,V,42525,TTWK000547795,78,5997248078_56905148119,100,5997248078,TTWK000547795,GINTWK0002206130368,Counted,5997248078_56905148119,MacBook Type-C 七合一多功能轉接器 USB轉換器 Mac轉接頭 VGA HDMI Mac SD 蝦皮直送:AT-3,100,正常,100,NO,sp0923@shopee.com,2022-06-13 18:43:05,682005,TW_好德實業有限公司(Consignment),詳情質檢,
3,V,42525,TTWK000547801,73,11225870073_111415642940,188,11225870073,TTWK000547801,GINTWK0002206130383,Counted,11225870073_111415642940,Queen Choice 高濃縮蔓越莓強效口嚼錠 30錠/瓶 女性保健 乳酸菌/維他命C/薑黃/洛神花 現貨 蝦皮直送:30錠/瓶,188,正常,188,NO,sp2907@shopee.com,2022-06-14 8:21:48,709370,TW_康柏科技股份有限公司(Consignment),詳情質檢,
4,V,42525,TTWK000564317,73,14184938373_144760648486,12,14184938373,TTWK000564317,GINTWK0002206130411,Counted,14184938373_144760648486,舊街場白咖啡10入 現貨 蝦皮直送:舊街場3合1榛果白咖啡10入380g,12,正常,12,NO,sp99075@shopee.com,2022-06-14 8:21:18,10196-01-28 0:00:00,TW_台灣大昌華嘉股份有限公司(Consignment),詳情質檢,詳情質檢
5,V,42525,TTWK000564316,14,13592683414_135795295999,12,13592683414,TTWK000564316,GINTWK0002206130407,Counted,13592683414_135795295999,舊街場3合1咖啡現貨 蝦皮直送:舊街場3合1經典白咖啡570g,12,正常,12,NO,sp99075@shopee.com,2022-06-14 8:20:30,10196-01-28 0:00:00,TW_台灣大昌華嘉股份有限公司(Consignment),詳情質檢,詳情質檢
6,V,42525,TTWK000564306,62,8499418662_106809753813,12,8499418662,TTWK000564306,GINTWK0002206130400,Counted,8499418662_106809753813,KONOMI相撲手 脆紫菜-原味-32g 現貨 蝦皮直送:相撲手脆紫菜海苔32g 辣味,12,正常,12,NO,sp1344@shopee.com,2022-06-14 8:20:26,10196-01-28 0:00:00,TW_台灣大昌華嘉股份有限公司(Consignment),詳情質檢,詳情質檢
7,V,42525,TTWK000547797,71,14352042371_124184114572,68,14352042371,TTWK000547797,GINTWK0002206130404,Counted,14352042371_124184114572,KF94 立體口罩 30入 口罩 成人口罩 韓版口罩 多色任選 現貨 蝦皮直送:漸層粉,68,正常,68,NO,sp0880@shopee.com,2022-06-14 8:20:07,5751-07-20 0:00:00,TW_小仙女百貨批發商行(Consignment),詳情質檢,詳情質檢
8,V,42525,TTWK000564314,73,11225870073_111415642940,12,11225870073,TTWK000564314,GINTWK0002206130383,Counted,11225870073_111415642940,Queen Choice 高濃縮蔓越莓強效口嚼錠 30錠/瓶 女性保健 乳酸菌/維他命C/薑黃/洛神花 現貨 蝦皮直送:30錠/瓶,12,正常,12,NO,sp2907@shopee.com,2022-06-14 8:18:42,3842-03-09 0:00:00,TW_康柏科技股份有限公司(Consignment),詳情質檢,詳情質檢
9,V,42525,TTWK000564305,62,8499418662_125795338023,12,8499418662,TTWK000564305,GINTWK0002206130401,Counted,8499418662_125795338023,KONOMI相撲手 脆紫菜-原味-32g 現貨 蝦皮直送:相撲手脆紫菜海苔32g 原味,12,正常,12,NO,sp1344@shopee.com,2022-06-14 8:18:27,10196-01-28 0:00:00,TW_台灣大昌華嘉股份有限公司(Consignment),詳情質檢,詳情質檢
10,V,42525,TTWK000564315,14,13592683414_106770078109,12,13592683414,TTWK000564315,GINTWK0002206130408,Counted,13592683414_106770078109,舊街場3合1咖啡現貨 蝦皮直送:舊街場3合1特濃白咖啡525g,12,正常,12,NO,sp99075@shopee.com,2022-06-14 8:18:17,10196-01-28 0:00:00,TW_台灣大昌華嘉股份有限公司(Consignment),詳情質檢,詳情質檢
11,V,42525,TTWK000564310,84,20901744284_125913061487,12,20901744284,TTWK000564310,GINTWK0002206130386,Counted,20901744284_125913061487,相撲手超大片烤海苔原味48g 現貨 蝦皮直送:相撲手超大片烤海苔辣味,12,正常,12,NO,sp1409@shopee.com,2022-06-14 8:16:35,10196-01-28 0:00:00,TW_台灣大昌華嘉股份有限公司(Consignment),詳情質檢,詳情質檢
