,是否印標,印標人員,Tracking ID,尾碼,SKU ID,5,6,7,8,9,10,11,12,13,14,15,16,DATE,18,19,20,21
2,V,42525,TTWK000563321,48,11952102748_102653411107,10,11952102748,TTWK000563321,GINTWK0002206060179,Counted,11952102748_102653411107,台灣世家 三星蔥系列 冬筍餅 菜脯餅 任選 現貨 蝦皮直送:菜脯餅,10,正常,10,NO,sp0880@shopee.com,2022-06-07 8:19:38,956967,TW_合鋒整合行銷有限公司(Consignment),詳情質檢,
3,V,42475,TTWK000566265,96,3087623496_84140763400,6,3087623496,TTWK000566265,GINTWK0002206060216,Counted,3087623496_84140763400,essence 艾森絲 刷具多款任選 蝦皮直送:輕柔定妝蜜粉刷,6,正常,6,NO,sp1344@shopee.com,2022-06-07 8:19:17,709181,TW_台灣數位電通股份有限公司(Consignment),詳情質檢,
4,V,42475,TTWK000562670,50,10625976850_101419001214,10,10625976850,TTWK000562670,GINTWK0002206060213,Counted,10625976850_101419001214,廣吉 羅達利黑餅/燕麥蜂蜜葡萄餅/ 原味葡萄餅/康元加鈣營養餅 現貨 蝦皮直送:原味葡萄餅 312g(奶素),10,正常,10,NO,sp2907@shopee.com,2022-06-07 8:18:47,777292,TW_雷比特有限公司(Consignment),詳情質檢,
5,V,42475,TTWK000563319,10,12915497810_95012098588,12,12915497810,TTWK000563319,GINTWK0002206060202,Counted,12915497810_95012098588,匠菓子 奶油香蒜脆土司 144g/包 現貨 蝦皮直送:奶油香蒜脆土司,12,正常,12,NO,sp99075@shopee.com,2022-06-07 8:18:25,956967,TW_合鋒整合行銷有限公司(Consignment),詳情質檢,
6,V,42475,TTWK000566264,43,9189160443_84140768838,3,9189160443,TTWK000566264,GINTWK0002206060218,Counted,9189160443_84140768838,essence 艾森絲 Hold捲翹纖長/濃密 防水睫毛膏 兩款可選 現貨 蝦皮直送:濃密,3,正常,3,NO,sp1344@shopee.com,2022-06-07 8:18:18,709181,TW_台灣數位電通股份有限公司(Consignment),詳情質檢,
7,V,42475,TTWK000563326,50,10625976850_101419001214,10,10625976850,TTWK000563326,GINTWK0002206060213,Counted,10625976850_101419001214,廣吉 羅達利黑餅/燕麥蜂蜜葡萄餅/ 原味葡萄餅/康元加鈣營養餅 現貨 蝦皮直送:原味葡萄餅 312g(奶素),10,正常,10,NO,sp2907@shopee.com,2022-06-07 8:17:46,777292,TW_雷比特有限公司(Consignment),詳情質檢,
8,V,42475,TTWK000566263,14,11125224014_84140767966,3,11125224014,TTWK000566263,GINTWK0002206060215,Counted,11125224014_84140767966,ZENN.TH茲恩 柔霧奶霜遮瑕膏 現貨 蝦皮直送:#2-自然,3,正常,3,NO,sp1344@shopee.com,2022-06-07 8:17:25,709181,TW_台灣數位電通股份有限公司(Consignment),詳情質檢,
9,V,42475,TTWK000563318,20,10452118520_130696456375,6,10452118520,TTWK000563318,GINTWK0002206060204,Counted,10452118520_130696456375,匠菓子 牛奶造型餅乾 130g/包 現貨 蝦皮直送 (部分即期):動物造型,6,正常,6,NO,sp99075@shopee.com,2022-06-07 8:16:37,956967,TW_合鋒整合行銷有限公司(Consignment),詳情質檢,
10,V,42475,TTWK000563320,17,12542083317_131901748187,30,12542083317,TTWK000563320,GINTWK0002206060193,Counted,12542083317_131901748187,日本S&B愛思必生蒜泥醬 現貨 蝦皮直送:43g,30,正常,30,NO,sp0880@shopee.com,2022-06-07 8:16:31,2181050,TW_大西南貿易有限公司(Consignment),詳情質檢,
11,V,42475,TTWK000566262,43,9189160443_84140768837,3,9189160443,TTWK000566262,GINTWK0002206060217,Counted,9189160443_84140768837,essence 艾森絲 Hold捲翹纖長/濃密 防水睫毛膏 兩款可選 現貨 蝦皮直送:纖長,3,正常,3,NO,sp1344@shopee.com,2022-06-07 8:16:18,709181,TW_台灣數位電通股份有限公司(Consignment),詳情質檢,
12,V,42475,TTWK000563317,20,10452118520_130696456376,6,10452118520,TTWK000563317,GINTWK0002206060203,Counted,10452118520_130696456376,匠菓子 牛奶造型餅乾 130g/包 現貨 蝦皮直送 (部分即期):數字造型,6,正常,6,NO,sp99075@shopee.com,2022-06-07 8:15:15,956967,TW_合鋒整合行銷有限公司(Consignment),詳情質檢,
13,V,42475,TTWK000563323,50,8389150950_46905013624,6,8389150950,TTWK000563323,GINTWK0002206060187,Counted,8389150950_46905013624,Catrice 卡翠絲 立體塑型眉筆 眉毛 眉彩 防水防暈 蝦皮直送:030深咖啡,6,正常,6,NO,sp1344@shopee.com,2022-06-07 8:15:04,709181,TW_台灣數位電通股份有限公司(Consignment),詳情質檢,
14,V,42475,TTWK000562669,33,10425990233_66923946947,24,10425990233,TTWK000562669,GINTWK0002206060211,Counted,10425990233_66923946947,巧益 台灣製豆干 素蹄筋 木柴/臭豆腐/碳烤/沙茶/滷味/川味麻辣/黑胡椒/辣味180g/320g/350g 蝦皮直送:沙茶豆干 350g,24,正常,24,NO,sp2907@shopee.com,2022-06-07 8:15:02,777292,TW_雷比特有限公司(Consignment),詳情質檢,
15,V,42475,TTWK000563316,18,11152118218_85012227582,15,11152118218,TTWK000563316,GINTWK0002206060206,Counted,11152118218_85012227582,大溪廖心蘭 非基改系列豆干 110g/包 現貨 蝦皮直送:非基改精燉肉汁,15,正常,15,NO,sp99075@shopee.com,2022-06-07 8:14:07,956967,TW_合鋒整合行銷有限公司(Consignment),詳情質檢,
16,V,42475,TTWK000566261,18,10625222618_36905000627,3,10625222618,TTWK000566261,GINTWK0002206060186,Counted,10625222618_36905000627,Catrice 卡翠絲 睫毛膏 多款可選 現貨 蝦皮直送 (部分即期):【摩登】濃長艷翹防水,3,正常,3,NO,sp1344@shopee.com,2022-06-07 8:13:47,709181,TW_台灣數位電通股份有限公司(Consignment),詳情質檢,
17,V,42475,TTWK000566248,18,11152118218_85012227583,15,11152118218,TTWK000566248,GINTWK0002206060208,Counted,11152118218_85012227583,大溪廖心蘭 非基改系列豆干 110g/包 現貨 蝦皮直送:非基改燒辣,15,正常,15,NO,sp99075@shopee.com,2022-06-07 8:12:54,956967,TW_合鋒整合行銷有限公司(Consignment),詳情質檢,
18,V,42475,TTWK000566260,25,5597227625_46905065530,3,5597227625,TTWK000566260,GINTWK0002206060188,Counted,5597227625_46905065530,Catrice 卡翠絲 立體光影腮紅 (多款可選) 現貨 蝦皮直送:010 珊瑚橘,3,正常,3,NO,sp1344@shopee.com,2022-06-07 8:12:11,709181,TW_台灣數位電通股份有限公司(Consignment),詳情質檢,
19,V,42475,TTWK000562668,60,10025894260_36923042557,24,10025894260,TTWK000562668,GINTWK0002206060214,Counted,10025894260_36923042557,77 巧菲斯/迷你新貴派/乳加 230g 蝦皮直送 現貨:巧菲斯,24,正常,24,NO,sp2907@shopee.com,2022-06-07 8:11:58,777292,TW_雷比特有限公司(Consignment),詳情質檢,
20,V,42475,TTWK000566247,18,11152118218_95012101906,15,11152118218,TTWK000566247,GINTWK0002206060209,Counted,11152118218_95012101906,大溪廖心蘭 非基改系列豆干 110g/包 現貨 蝦皮直送:非基改沙茶,15,正常,15,NO,sp99075@shopee.com,2022-06-07 8:11:06,956967,TW_合鋒整合行銷有限公司(Consignment),詳情質檢,
21,V,42475,TTWK000566259,96,9589158496_84140629275,3,9589158496,TTWK000566259,GINTWK0002206060189,Counted,9589158496_84140629275,essence 艾森絲 眉毛設計師 1g 眉毛 眉彩 防水防暈 自然眉型 立體眉型 蝦皮直送:01 黑色,3,正常,3,NO,sp1344@shopee.com,2022-06-07 8:11:04,709181,TW_台灣數位電通股份有限公司(Consignment),詳情質檢,
