,是否印標,印標人員,Tracking ID,尾碼,SKU ID,5,6,7,8,9,10,11,12,13,14,15,16,DATE,18,19,20,21
3,V,103001,TTWK000540560,77,4097251177_46905412813,60,4097251177,TTWK000540560,GINTWK0002205200164,Counted,4097251177_46905412813,Logitech 羅技 G102 RGB炫彩遊戲滑鼠:黑,60,正常,60,NO,sp2974@shopee.com,2022-05-20 18:52:31,1013218,TW_益兆原環球科技有限公司_Logitech(SBS),詳情質檢,詳情質檢
4,V,103001,TTWK000560006,08,6997371408_84170586695,20,6997371408,TTWK000560006,GINTWK0002205200181,Counted,6997371408_84170586695,妙潔 減碳環保清潔袋 垃圾袋 S/M/L 現貨 蝦皮直送:S,20,正常,20,NO,sp99061@shopee.com,2022-05-20 18:50:43,678006,TW_脫普聚益股份有限公司(Consignment),詳情質檢,詳情質檢
5,V,103001,TTWK000542988,08,6997371408_84170586695,20,6997371408,TTWK000542988,GINTWK0002205200181,Counted,6997371408_84170586695,妙潔 減碳環保清潔袋 垃圾袋 S/M/L 現貨 蝦皮直送:S,20,正常,20,NO,sp99061@shopee.com,2022-05-20 18:50:03,678006,TW_脫普聚益股份有限公司(Consignment),詳情質檢,詳情質檢
7,V,103001,TTWK000560005,46,11925977846_66923857085,12,11925977846,TTWK000560005,GINTWK0002205200166,Counted,11925977846_66923857085,妙潔 平底清潔袋 垃圾袋 尺寸可選 現貨 蝦皮直送:小,12,正常,12,NO,sp99061@shopee.com,2022-05-20 18:48:39,678006,TW_脫普聚益股份有限公司(Consignment),詳情質檢,詳情質檢
8,V,103001,TTWK000542989,46,11925977846_66923857085,12,11925977846,TTWK000542989,GINTWK0002205200166,Counted,11925977846_66923857085,妙潔 平底清潔袋 垃圾袋 尺寸可選 現貨 蝦皮直送:小,12,正常,12,NO,sp99061@shopee.com,2022-05-20 18:47:27,678006,TW_脫普聚益股份有限公司(Consignment),詳情質檢,詳情質檢
10,V,103001,TTWK000560004,46,11925977846_76923857064,12,11925977846,TTWK000560004,GINTWK0002205200167,Counted,11925977846_76923857064,妙潔 平底清潔袋 垃圾袋 尺寸可選 現貨 蝦皮直送:大,12,正常,12,NO,sp99061@shopee.com,2022-05-20 18:45:11,678006,TW_脫普聚益股份有限公司(Consignment),詳情質檢,詳情質檢
11,V,103001,TTWK000542985,46,11925977846_76923857064,12,11925977846,TTWK000542985,GINTWK0002205200167,Counted,11925977846_76923857064,妙潔 平底清潔袋 垃圾袋 尺寸可選 現貨 蝦皮直送:大,12,正常,12,NO,sp99061@shopee.com,2022-05-20 18:44:24,678006,TW_脫普聚益股份有限公司(Consignment),詳情質檢,詳情質檢
13,V,103001,TTWK000538747,77,4097251177_46905412813,20,4097251177,TTWK000538747,GINTWK0002205200164,Counted,4097251177_46905412813,Logitech 羅技 G102 RGB炫彩遊戲滑鼠:黑,20,正常,20,NO,sp2974@shopee.com,2022-05-20 18:43:06,1013218,TW_益兆原環球科技有限公司_Logitech(SBS),詳情質檢,詳情質檢
14,V,103001,TTWK000540574,95,12886286195_143622140507,20,12886286195,TTWK000540574,GINTWK0002205200688,Counted,12886286195_143622140507,Panasonic 國際牌 除濕機 F-Y12EM 蝦皮直送:白色,20,正常,20,NO,sp99014@shopee.com,2022-05-21 8:13:52,2469019,TW_台灣松下銷售股份有限公司(Outright),詳情質檢,
15,V,103001,TTWK000540579,55,11225897555_76923030621,240,11225897555,TTWK000540579,GINTWK0002205200385,Counting,11225897555_76923030621,AO耶歐 雙氧隱型眼鏡保養液 2+1組 360ml/瓶x2+90ml/瓶x1 附專用濾菌瓶 隱形眼鏡適用 現貨蝦皮直送:360ml x2+90ml x1/組,0,正常,0,NO,sp99061@shopee.com,2022-05-21 8:13:50,709469,TW_沅廷企業有限公司(Consignment),詳情計數,詳情計數
