,是否印標,印標人員,Tracking ID,尾碼,SKU ID,5,6,7,8,9,10,11,12,13,14,15,16,DATE,18,19,20,21
2,V,103001,TTWK000547557,71,6997249171_27200722860,150,6997249171,TTWK000547557,GINTWK0002206100112,Counted,6997249171_27200722860,ETUDE HOUSE 天天敷 0.2肌蜜面膜 保濕 補水 緊緻 急救 亮白 官方旗艦店:分子酊(新版),150,正常,150,NO,sp99061@shopee.com,2022-06-11 9:30:58,766108,TW_愛茉莉太平洋股份有限公司_ETUDE HOUSE(SBS),詳情質檢,
3,V,103001,TTWK000539713,60,11425860860_111415321391,48,11425860860,TTWK000539713,GINTWK0002206100093,Scanning,11425860860_111415321391,美琪 抗菌洗手乳補充瓶(1加侖)玫瑰果萃/淨萃青桔 現貨 蝦皮直送:玫瑰果萃,48,正常,48,NO,sp2974@shopee.com,2022-06-11 9:28:15,701025,TW_美琪生技股份有限公司(Consignment),詳情入庫驗收,詳情入庫驗收
4,V,103001,TTWK000547556,98,18405705498_190323620001,100,18405705498,TTWK000547556,GINTWK0002206100111,Counted,18405705498_190323620001,天天敷0.2肌蜜面膜(隨機5入組)[會員兌換禮]:兌換禮,100,正常,100,NO,sp99061@shopee.com,2022-06-11 9:28:11,766108,TW_愛茉莉太平洋股份有限公司_ETUDE HOUSE(SBS),詳情質檢,詳情質檢
6,V,103001,TTWK000547555,12,12101096812_94644980985,500,12101096812,TTWK000547555,GINTWK0002206100100,Counted,12101096812_94644980985,ETUDE 蘇打粉深層毛孔洗面乳4ml 加價購專用 官方旗艦店:加購專用,500,正常,500,NO,sp99061@shopee.com,2022-06-11 9:25:13,766108,TW_愛茉莉太平洋股份有限公司_ETUDE HOUSE(SBS),詳情質檢,詳情質檢
7,V,103001,TTWK000547554,92,9689537692_111418567477,110,9689537692,TTWK000547554,GINTWK0002206100151,Counted,9689537692_111418567477,盛香珍 蒟蒻椰果果凍/零卡小果凍 荔枝/綜合風味 量販包 內含椰果果肉 現貨 現貨 蝦皮直送:零卡小果凍 720g-綜合風味,110,正常,110,NO,sp99073@shopee.com,2022-06-11 9:21:56,709478,TW_成偉食品股份有限公司(Consignment),詳情質檢,詳情質檢
8,V,103001,TTWK000539722,92,9689537692_111418567477,50,9689537692,TTWK000539722,GINTWK0002206100151,Counted,9689537692_111418567477,盛香珍 蒟蒻椰果果凍/零卡小果凍 荔枝/綜合風味 量販包 內含椰果果肉 現貨 現貨 蝦皮直送:零卡小果凍 720g-綜合風味,50,正常,50,NO,sp99073@shopee.com,2022-06-11 9:21:50,709478,TW_成偉食品股份有限公司(Consignment),詳情質檢,詳情質檢
12,V,103001,TTWK000547553,92,9689537692_111418567478,64,9689537692,TTWK000547553,GINTWK0002206100149,Counted,9689537692_111418567478,盛香珍 蒟蒻椰果果凍/零卡小果凍 荔枝/綜合風味 量販包 內含椰果果肉 現貨 現貨 蝦皮直送:蒟蒻椰果果凍 1000g-綜合風味,64,正常,64,NO,sp99061@shopee.com,2022-06-11 9:13:07,709478,TW_成偉食品股份有限公司(Consignment),詳情質檢,詳情質檢
16,V,103001,TTWK000564015,92,9689537692_111418567478,36,9689537692,TTWK000564015,GINTWK0002206100149,Counted,9689537692_111418567478,盛香珍 蒟蒻椰果果凍/零卡小果凍 荔枝/綜合風味 量販包 內含椰果果肉 現貨 現貨 蝦皮直送:蒟蒻椰果果凍 1000g-綜合風味,36,正常,36,NO,sp99061@shopee.com,2022-06-11 9:10:30,709478,TW_成偉食品股份有限公司(Consignment),詳情質檢,詳情質檢
17,V,103001,TTWK000547550,92,9689537692_111418567479,70,9689537692,TTWK000547550,GINTWK0002206100110,Counted,9689537692_111418567479,盛香珍 蒟蒻椰果果凍/零卡小果凍 荔枝/綜合風味 量販包 內含椰果果肉 現貨 現貨 蝦皮直送:蒟蒻椰果果凍 1000g-荔枝風味,70,正常,70,NO,sp99073@shopee.com,2022-06-11 9:09:40,709478,TW_成偉食品股份有限公司(Consignment),詳情質檢,詳情質檢
18,V,103001,TTWK000539717,92,9689537692_111418567479,30,9689537692,TTWK000539717,GINTWK0002206100110,Counted,9689537692_111418567479,盛香珍 蒟蒻椰果果凍/零卡小果凍 荔枝/綜合風味 量販包 內含椰果果肉 現貨 現貨 蝦皮直送:蒟蒻椰果果凍 1000g-荔枝風味,30,正常,30,NO,sp99073@shopee.com,2022-06-11 9:09:35,709478,TW_成偉食品股份有限公司(Consignment),詳情質檢,詳情質檢
