,是否印標,印標人員,Tracking ID,尾碼,SKU ID,5,6,7,8,9,10,11,12,13,14,15,16,DATE,18,19,20,21
2,V,103001,TTWK000564666,98,13932543398_37584523641,12,13932543398,TTWK000564666,GINTWK0002206150023,Counted,13932543398_37584523641,Sabon 以色列身體磨砂膏 600g 玫瑰茶語/茉莉花語/以色列綠玫瑰 蝦皮直送:玫瑰茶語,12,正常,12,NO,sp1409@shopee.com,2022-06-15 16:38:14,1384373,TW_全球灣流貿易有限公司(Outright),詳情質檢,
3,V,103001,TTWK000567876,98,13932543398_37584523642,48,13932543398,TTWK000567876,GINTWK0002206150523,Counted,13932543398_37584523642,Sabon 以色列身體磨砂膏 600g 玫瑰茶語/茉莉花語/以色列綠玫瑰 蝦皮直送:茉莉花語,48,正常,48,NO,sp1409@shopee.com,2022-06-15 16:36:06,1384373,TW_全球灣流貿易有限公司(Outright),詳情質檢,
4,V,103001,TTWK000564665,98,13932543398_37584523642,12,13932543398,TTWK000564665,GINTWK0002206150523,Counted,13932543398_37584523642,Sabon 以色列身體磨砂膏 600g 玫瑰茶語/茉莉花語/以色列綠玫瑰 蝦皮直送:茉莉花語,12,正常,12,NO,sp1409@shopee.com,2022-06-15 16:30:45,1384373,TW_全球灣流貿易有限公司(Outright),詳情質檢,
5,V,103001,TTWK000544985,99,13927493899_95297872882,63,13927493899,TTWK000544985,GINTWK0002206150406,Counting,13927493899_95297872882,Google Pixel 6 8/128GB 5G【Google產品旗艦店】:海沫色(灰),63,正常,0,NO,sp99062@shopee.com,2022-06-15 16:30:08,1636019,TW_台灣大哥大股份有限公司(Outright),詳情計數,
7,V,103001,TTWK000547952,98,13932543398_114682578224,68,13932543398,TTWK000547952,GINTWK0002206150022,Counted,13932543398_114682578224,Sabon 以色列身體磨砂膏 600g 玫瑰茶語/茉莉花語/以色列綠玫瑰 蝦皮直送:白茶,68,正常,68,NO,sp1409@shopee.com,2022-06-15 16:26:55,1384373,TW_全球灣流貿易有限公司(Outright),詳情質檢,
8,V,103001,TTWK000564664,98,13932543398_114682578224,12,13932543398,TTWK000564664,GINTWK0002206150022,Counted,13932543398_114682578224,Sabon 以色列身體磨砂膏 600g 玫瑰茶語/茉莉花語/以色列綠玫瑰 蝦皮直送:白茶,12,正常,12,NO,sp1409@shopee.com,2022-06-15 16:26:31,1384373,TW_全球灣流貿易有限公司(Outright),詳情質檢,
9,V,103001,TTWK000544983,91,15347597991_134029352848,1,15347597991,TTWK000544983,GINTWK0002206150398,Checked,15347597991_134029352848,Apple Watch S7 45mm 鋁金屬錶殼配運動錶帶(GPS) 現貨 蝦皮直送:星光色+星光色錶帶,1,正常,1,NO,sp99062@shopee.com,2022-06-15 16:24:50,1196009,TW_台灣大哥大股份有限公司(Consignment),詳情入庫驗收,
10,V,103001,TTWK000547951,98,13932543398_114682578223,80,13932543398,TTWK000547951,GINTWK0002206150021,Counted,13932543398_114682578223,Sabon 以色列身體磨砂膏 600g 玫瑰茶語/茉莉花語/以色列綠玫瑰 蝦皮直送:經典,80,正常,80,NO,sp1409@shopee.com,2022-06-15 16:19:18,1384373,TW_全球灣流貿易有限公司(Outright),詳情質檢,
11,V,103001,TTWK000567875,89,18909102989_154748967271,28,18909102989,TTWK000567875,GINTWK0002206150013,Counted,18909102989_154748967271,Sabon 二合一臉部純淨磨砂膏 現貨 蝦皮直送:薄荷,28,正常,28,NO,sp1409@shopee.com,2022-06-15 16:11:33,1384373,TW_全球灣流貿易有限公司(Outright),詳情質檢,
12,V,103001,TTWK000564663,89,18909102989_154748967271,12,18909102989,TTWK000564663,GINTWK0002206150013,Counted,18909102989_154748967271,Sabon 二合一臉部純淨磨砂膏 現貨 蝦皮直送:薄荷,12,正常,12,NO,sp1409@shopee.com,2022-06-15 16:11:18,1384373,TW_全球灣流貿易有限公司(Outright),詳情質檢,
