,是否印標,印標人員,Tracking ID,尾碼,SKU ID,5,6,7,8,9,10,11,12,13,14,15,16,DATE,18,19,20,21
2,V,42525,TTWK000470516,70,10725980770_66923825290,36,10725980770,TTWK000470516,GINTWK0002203140031,Counted,10725980770_66923825290,RED COW紅牛 全脂/巧克力/果汁/香蕉/草莓 奶粉隨手包 40g(12入) 現貨 蝦皮直送:全脂,36,正常,36,NO,sp1409@shopee.com,2022-03-14 8:17:02,729046,TW_奕瑪國際行銷股份有限公司(Consignment),詳情質檢,
3,V,42525,TTWK000519863,24,11925928724_101417749262,24,11925928724,TTWK000519863,GINTWK0002203140032,Counted,11925928724_101417749262,RED COW紅牛 全家人黃金高鈣奶粉-固鈣金三角配方 2.2kg 現貨[滿額折扣] 蝦皮直送,24,正常,24,NO,sp1409@shopee.com,2022-03-14 8:24:59,729046,TW_奕瑪國際行銷股份有限公司(Consignment),詳情質檢,
4,V,42525,TTWK000526423,64,13128803164_131284979781,12,13128803164,TTWK000526423,GINTWK0002203140025,Counted,13128803164_131284979781,韓國清淨園 生菜包肉用醬450g 韓式料理 烤肉醬 蝦皮直送 現貨:清淨園-生菜包肉用醬,12,正常,12,NO,sp99081@shopee.com,2022-03-14 8:22:59,706871,TW_敬永食品有限公司(Consignment),詳情質檢,詳情質檢
5,V,42525,TTWK000526422,15,10725893215_111416588917,12,10725893215,TTWK000526422,GINTWK0002203140026,Counted,10725893215_111416588917,清淨園 韓國烤肉店大醬/韓國海鮮大醬 450g 韓國道地風味 蝦皮直送 現貨:韓國烤肉店大醬(450g),12,正常,12,NO,sp99081@shopee.com,2022-03-14 8:20:49,706871,TW_敬永食品有限公司(Consignment),詳情質檢,詳情質檢
6,V,42525,TTWK000519866,15,10725893215_111416588918,12,10725893215,TTWK000519866,GINTWK0002203140024,Counted,10725893215_111416588918,清淨園 韓國烤肉店大醬/韓國海鮮大醬 450g 韓國道地風味 蝦皮直送 現貨:韓國海鮮大醬(450g),12,正常,12,NO,sp99081@shopee.com,2022-03-14 8:31:11,706871,TW_敬永食品有限公司(Consignment),詳情質檢,
7,V,42525,TTWK000526424,79,10225859079_66922555620,12,10225859079,TTWK000526424,GINTWK0002203140023,Counted,10225859079_66922555620,韓國 No Brand 桶裝餅乾 奶油曲奇餅/巧克力豆餅/椰子曲奇餅 400g 現貨 蝦皮直送:巧克豆,12,正常,12,NO,sp99081@shopee.com,2022-03-14 8:27:12,706871,TW_敬永食品有限公司(Consignment),詳情質檢,詳情質檢
8,V,42525,TTWK000526425,28,11125837328_111414546070,30,11125837328,TTWK000526425,GINTWK0002203140016,Counting,11125837328_111414546070,妙潔 無心捲取式清潔袋 垃圾袋 SXL/XL 現貨 蝦皮直送:XL,30,正常,0,NO,sp0880@shopee.com,2022-03-14 8:33:38,678006,TW_脫普聚益股份有限公司(Consignment),詳情計數,
9,V,42525,TTWK000470519,53,10725893253_36923011478,16,10725893253,TTWK000470519,GINTWK0002203140038,Counted,10725893253_36923011478,韓國清淨園 (韓式燉雞醬/燒肉醬/部隊鍋醬/海鮮豆腐鍋醬/大醬湯醬) 韓式料理 蝦皮直送 現貨:韓式燒肉醬 140g,16,正常,16,NO,sp1409@shopee.com,2022-03-14 8:37:55,706871,TW_敬永食品有限公司(Consignment),詳情質檢,
10,V,42525,TTWK000470517,53,10725893253_36923011477,48,10725893253,TTWK000470517,GINTWK0002203140029,Counted,10725893253_36923011477,韓國清淨園 (韓式燉雞醬/燒肉醬/部隊鍋醬/海鮮豆腐鍋醬/大醬湯醬) 韓式料理 蝦皮直送 現貨:韓式燉雞醬 180g,48,正常,48,NO,sp99081@shopee.com,2022-03-14 8:37:55,706871,TW_敬永食品有限公司(Consignment),詳情質檢,詳情質檢
11,V,42525,TTWK000470515,95,10225959495_57827722792,50,10225959495,TTWK000470515,GINTWK0002203140011,Counted,10225959495_57827722792,RED COW紅牛 即溶全脂奶粉 2.1kg/2.2kg 現貨 蝦皮直送:2.1KG,50,正常,50,NO,sp2907@shopee.com,2022-03-14 8:37:01,729046,TW_奕瑪國際行銷股份有限公司(Consignment),詳情質檢,詳情質檢
12,V,42525,TTWK000470518,53,10725893253_36923011475,32,10725893253,TTWK000470518,GINTWK0002203140012,Counted,10725893253_36923011475,韓國清淨園 (韓式燉雞醬/燒肉醬/部隊鍋醬/海鮮豆腐鍋醬/大醬湯醬) 韓式料理 蝦皮直送 現貨:海鮮豆腐鍋醬 140g,32,正常,32,NO,sp1409@shopee.com,2022-03-14 8:35:54,706871,TW_敬永食品有限公司(Consignment),詳情質檢,詳情質檢
