,是否印標,印標人員,Tracking ID,尾碼,SKU ID,5,6,7,8,9,10,11,12,13,14,15,16,DATE,18,19,20,21
2,V,42525,TTWK000504682,89,11925901189_111416789554,28,11925901189,TTWK000504682,GINTWK0002204120012,Counted,11925901189_111416789554,寶路 成犬罐頭 牛肉/牛肉塊/雞肉 三種口味 400gx24罐 現貨 蝦皮直送:雞肉,28,正常,28,NO,sp2688@shopee.com,2022-04-12 8:33:11,1010949,TW_愛上大數據股份有限公司(Consignment),詳情質檢,
3,V,42525,TTWK000504681,89,11925901189_111416789554,18,11925901189,TTWK000504681,GINTWK0002204120012,Counted,11925901189_111416789554,寶路 成犬罐頭 牛肉/牛肉塊/雞肉 三種口味 400gx24罐 現貨 蝦皮直送:雞肉,18,正常,18,NO,sp1344@shopee.com,2022-04-12 8:32:14,1010949,TW_愛上大數據股份有限公司(Consignment),詳情質檢,詳情質檢
4,V,42525,TTWK000525635,42,9798100142_151912604829,36,9798100142,TTWK000525635,GINTWK0002204120076,Counted,9798100142_151912604829,日清 Nissin 日清拉王非油炸速食麵 (5包/袋) 醬油/豚骨/辣豚骨口味 日清泡麵 日本風味 拉麵 蝦皮直送 現貨:辣豚骨,36,正常,36,NO,sp99081@shopee.com,2022-04-12 9:16:35,677882,TW_正暉股份有限公司(Consignment),詳情質檢,
5,V,42525,TTWK000504685,59,17502455859_142452543692,185,17502455859,TTWK000504685,GINTWK0002204120053,Counted,17502455859_142452543692,淨新 醫療防護口罩 成人7色 50入/盒 醫療口罩 口罩國家隊 現貨 蝦皮直送:月光黃/50入,185,正常,185,NO,sp99068@shopee.com,2022-04-12 9:15:20,774040,TW_果果堅果企業社(Consignment),詳情質檢,詳情質檢
6,V,42525,TTWK000525633,59,17502455859_142452543692,10,17502455859,TTWK000525633,GINTWK0002204120053,Counted,17502455859_142452543692,淨新 醫療防護口罩 成人7色 50入/盒 醫療口罩 口罩國家隊 現貨 蝦皮直送:月光黃/50入,10,正常,10,NO,sp99068@shopee.com,2022-04-12 9:14:01,774040,TW_果果堅果企業社(Consignment),詳情質檢,詳情質檢
7,V,42525,TTWK000525629,93,15452389393_124200644463,50,15452389393,TTWK000525629,GINTWK0002204120070,Counted,15452389393_124200644463,淨新 KF94 醫療防護口罩 成人20色 25入/盒 醫療口罩 口罩國家隊 現貨 蝦皮直送:冷灰/25入,50,正常,50,NO,sp1344@shopee.com,2022-04-12 9:13:49,774040,TW_果果堅果企業社(Consignment),詳情質檢,詳情質檢
9,V,42525,TTWK000525634,42,9798100142_151912604827,48,9798100142,TTWK000525634,GINTWK0002204120078,Counted,9798100142_151912604827,日清 Nissin 日清拉王非油炸速食麵 (5包/袋) 醬油/豚骨/辣豚骨口味 日清泡麵 日本風味 拉麵 蝦皮直送 現貨:醬油,48,正常,48,NO,sp99081@shopee.com,2022-04-12 9:12:13,677882,TW_正暉股份有限公司(Consignment),詳情質檢,詳情質檢
10,V,42525,TTWK000525626,70,10185207870_133979362457,40,10185207870,TTWK000525626,GINTWK0002204120020,Counting,10185207870_133979362457,翼慶 醫療防護口罩 成人4色 50入/盒 現貨 蝦皮直送:經典藍/50入,40,正常,0,NO,sp2688@shopee.com,2022-04-12 9:10:54,774040,TW_果果堅果企業社(Consignment),詳情計數,詳情計數
11,V,42525,TTWK000525625,20,14146017620_142165565598,10,14146017620,TTWK000525625,GINTWK0002204120062,Counted,14146017620_142165565598,麥迪康 醫療防護口罩 成人多色 50入/盒 現貨 蝦皮直送:青綠色/50入,10,正常,10,NO,sp2688@shopee.com,2022-04-12 9:10:27,774040,TW_果果堅果企業社(Consignment),詳情質檢,詳情質檢
12,V,42525,TTWK000525628,01,14645970201_152706610056,60,14645970201,TTWK000525628,GINTWK0002204120067,Counted,14645970201_152706610056,星安 KF94 成人立體醫療防護口罩 成人10色 25入/盒 現貨 蝦皮直送:春暖組5色/25入,60,正常,60,NO,sp1344@shopee.com,2022-04-12 9:09:39,774040,TW_果果堅果企業社(Consignment),詳情質檢,詳情質檢
13,V,42525,TTWK000525624,20,14146017620_105243413050,10,14146017620,TTWK000525624,GINTWK0002204120063,Counted,14146017620_105243413050,麥迪康 醫療防護口罩 成人多色 50入/盒 現貨 蝦皮直送:珊瑚紫/50入,10,正常,10,NO,sp2688@shopee.com,2022-04-12 9:06:02,774040,TW_果果堅果企業社(Consignment),詳情質檢,詳情質檢
14,V,42525,TTWK000525627,70,10185207870_133979362458,40,10185207870,TTWK000525627,GINTWK0002204120069,Counted,10185207870_133979362458,翼慶 醫療防護口罩 成人4色 50入/盒 現貨 蝦皮直送:珊瑚紫/50入,40,正常,40,NO,sp1344@shopee.com,2022-04-12 9:05:33,774040,TW_果果堅果企業社(Consignment),詳情質檢,詳情質檢
15,V,42525,TTWK000525623,93,15452389393_124200644462,50,15452389393,TTWK000525623,GINTWK0002204120061,Counted,15452389393_124200644462,淨新 KF94 醫療防護口罩 成人20色 25入/盒 醫療口罩 口罩國家隊 現貨 蝦皮直送:可可/25入,50,正常,50,NO,sp2688@shopee.com,2022-04-12 9:03:19,774040,TW_果果堅果企業社(Consignment),詳情質檢,詳情質檢
17,V,42525,TTWK000525632,59,17502455859_96892944065,50,17502455859,TTWK000525632,GINTWK0002204120072,Counted,17502455859_96892944065,淨新 醫療防護口罩 成人7色 50入/盒 醫療口罩 口罩國家隊 現貨 蝦皮直送:珊瑚紫/50入,50,正常,50,NO,sp99081@shopee.com,2022-04-12 9:00:08,774040,TW_果果堅果企業社(Consignment),詳情質檢,詳情質檢
18,V,42525,TTWK000504684,01,14645970201_152163482347,119,14645970201,TTWK000504684,GINTWK0002204120068,Counted,14645970201_152163482347,星安 KF94 成人立體醫療防護口罩 成人10色 25入/盒 現貨 蝦皮直送:騎士黑/25入,119,正常,119,NO,sp1344@shopee.com,2022-04-12 8:59:32,774040,TW_果果堅果企業社(Consignment),詳情質檢,詳情質檢
19,V,42525,TTWK000525631,01,14645970201_153157112926,60,14645970201,TTWK000525631,GINTWK0002204120073,Counted,14645970201_153157112926,星安 KF94 成人立體醫療防護口罩 成人10色 25入/盒 現貨 蝦皮直送:經典五色/25入,60,正常,60,NO,sp99081@shopee.com,2022-04-12 8:58:18,774040,TW_果果堅果企業社(Consignment),詳情質檢,詳情質檢
20,V,42525,TTWK000525622,93,15452389393_124200644461,50,15452389393,TTWK000525622,GINTWK0002204120064,Counted,15452389393_124200644461,淨新 KF94 醫療防護口罩 成人20色 25入/盒 醫療口罩 口罩國家隊 現貨 蝦皮直送:奶茶/25入,50,正常,50,NO,sp2688@shopee.com,2022-04-12 8:56:15,774040,TW_果果堅果企業社(Consignment),詳情質檢,詳情質檢
21,V,42525,TTWK000525630,93,15452389393_124200644464,50,15452389393,TTWK000525630,GINTWK0002204120074,Checking,15452389393_124200644464,淨新 KF94 醫療防護口罩 成人20色 25入/盒 醫療口罩 口罩國家隊 現貨 蝦皮直送:豆綠/25入,50,正常,50,NO,sp99081@shopee.com,2022-04-12 8:56:01,774040,TW_果果堅果企業社(Consignment),詳情質檢,詳情質檢
22,V,42525,TTWK000493562,00,10325836800_94168056802,324,10325836800,TTWK000493562,GINTWK0002204120060,Counting,10325836800_94168056802,日本日清 合味道海鮮味 杯麵 日本泡麵 海鮮 /香辣海鮮/ 咖哩海鮮 / XO醬 / 酸辣蝦 蝦皮直送:海鮮味(71g/杯),324,正常,0,NO,sp99026@shopee.com,2022-04-12 9:35:58,677882,TW_正暉股份有限公司(Consignment),詳情計數,
23,V,42525,TTWK000525652,71,6997249171_27200722852,30,6997249171,TTWK000525652,GINTWK0002204120114,Counted,6997249171_27200722852,ETUDE HOUSE 天天敷 0.2肌蜜面膜 保濕 補水 緊緻 急救 亮白 官方旗艦店:玻尿酸(新版),30,正常,30,NO,sp99081@shopee.com,2022-04-12 9:35:55,766108,TW_愛茉莉太平洋股份有限公司_ETUDE HOUSE(SBS),詳情質檢,詳情質檢
25,V,42525,TTWK000525646,00,16321986000_170850575737,15,16321986000,TTWK000525646,GINTWK0002204120079,Counted,16321986000_170850575737,明治 Meiji 日本明治 特級蘇打/特級燕麥蘇打餅乾 單盒104g/5盒 多入組 蘇打餅 餅乾 零食 現貨 蝦皮直送:特級蘇打(104g/5盒),15,正常,15,NO,sp2688@shopee.com,2022-04-12 9:35:05,677882,TW_正暉股份有限公司(Consignment),詳情質檢,詳情質檢
26,V,42525,TTWK000504696,71,6997249171_27200722848,10,6997249171,TTWK000504696,GINTWK0002204120116,Counted,6997249171_27200722848,ETUDE HOUSE 天天敷 0.2肌蜜面膜 保濕 補水 緊緻 急救 亮白 官方旗艦店:蝸牛,10,正常,10,NO,sp99081@shopee.com,2022-04-12 9:34:16,766108,TW_愛茉莉太平洋股份有限公司_ETUDE HOUSE(SBS),詳情質檢,詳情質檢
27,V,42525,TTWK000504692,00,10325836800_94168056803,180,10325836800,TTWK000504692,GINTWK0002204120059,Counting,10325836800_94168056803,日本日清 合味道海鮮味 杯麵 日本泡麵 海鮮 /香辣海鮮/ 咖哩海鮮 / XO醬 / 酸辣蝦 蝦皮直送:XO醬海鮮味(70g/杯),180,正常,0,NO,sp0880@shopee.com,2022-04-12 9:32:56,677882,TW_正暉股份有限公司(Consignment),詳情計數,詳情計數
28,V,42525,TTWK000493555,00,10325836800_94168056803,60,10325836800,TTWK000493555,GINTWK0002204120059,Counted,10325836800_94168056803,日本日清 合味道海鮮味 杯麵 日本泡麵 海鮮 /香辣海鮮/ 咖哩海鮮 / XO醬 / 酸辣蝦 蝦皮直送:XO醬海鮮味(70g/杯),60,正常,60,NO,sp0880@shopee.com,2022-04-12 9:32:48,677882,TW_正暉股份有限公司(Consignment),詳情質檢,詳情質檢
29,V,42525,TTWK000493549,27,10225947227_111418149787,36,10225947227,TTWK000493549,GINTWK0002204120085,Counting,10225947227_111418149787,日清 Nissin 出前一丁速食麵 (5包/袋) 九州濃湯豬骨/北海道味噌豚骨/麻油/黑蒜油豬骨 現貨 蝦皮直送:黑蒜油豬骨濃湯味,36,正常,0,NO,sp1344@shopee.com,2022-04-12 9:32:29,677882,TW_正暉股份有限公司(Consignment),詳情計數,詳情計數
30,V,42525,TTWK000493548,00,10325836800_101414481874,40,10325836800,TTWK000493548,GINTWK0002204120080,Counted,10325836800_101414481874,日本日清 合味道海鮮味 杯麵 日本泡麵 海鮮 /香辣海鮮/ 咖哩海鮮 / XO醬 / 酸辣蝦 蝦皮直送:酸辣蝦味(74g/杯),40,正常,40,NO,sp1344@shopee.com,2022-04-12 9:30:52,677882,TW_正暉股份有限公司(Consignment),詳情質檢,詳情質檢
31,V,42525,TTWK000525650,00,16321986000_170850575738,16,16321986000,TTWK000525650,GINTWK0002204120075,Counted,16321986000_170850575738,明治 Meiji 日本明治 特級蘇打/特級燕麥蘇打餅乾 單盒104g/5盒 多入組 蘇打餅 餅乾 零食 現貨 蝦皮直送:特級燕麥蘇打(104g/5盒),16,正常,16,NO,sp99081@shopee.com,2022-04-12 9:30:09,677882,TW_正暉股份有限公司(Consignment),詳情質檢,詳情質檢
32,V,42525,TTWK000493556,27,10225947227_27217429225,48,10225947227,TTWK000493556,GINTWK0002204120107,Counting,10225947227_27217429225,日清 Nissin 出前一丁速食麵 (5包/袋) 九州濃湯豬骨/北海道味噌豚骨/麻油/黑蒜油豬骨 現貨 蝦皮直送:九州濃湯豬骨湯味,48,正常,0,NO,sp3342@shopee.com,2022-04-12 9:30:07,677882,TW_正暉股份有限公司(Consignment),詳情計數,詳情計數
33,V,42525,TTWK000493552,14,11570233114_132143280249,60,11570233114,TTWK000493552,GINTWK0002204120093,Counting,11570233114_132143280249,日本日清Nissin 明星一平夜店炒麵日式醬汁味/鹽味 速食麵 泡麵 日式炒麵 炒麵 蝦皮直送 現貨:日式醬汁,60,正常,0,NO,sp0558@shopee.com,2022-04-12 9:29:49,677882,TW_正暉股份有限公司(Consignment),詳情計數,詳情計數
34,V,42525,TTWK000504689,00,10325836800_101414481875,216,10325836800,TTWK000504689,GINTWK0002204120089,Counting,10325836800_101414481875,日本日清 合味道海鮮味 杯麵 日本泡麵 海鮮 /香辣海鮮/ 咖哩海鮮 / XO醬 / 酸辣蝦 蝦皮直送:咖哩海鮮味,216,正常,0,NO,sp2907@shopee.com,2022-04-12 9:27:05,677882,TW_正暉股份有限公司(Consignment),詳情計數,詳情計數
35,V,42525,TTWK000504688,59,17502455859_96892944063,289,17502455859,TTWK000504688,GINTWK0002204120066,Counting,17502455859_96892944063,淨新 醫療防護口罩 成人7色 50入/盒 醫療口罩 口罩國家隊 現貨 蝦皮直送:經典藍/50入,289,正常,0,NO,sp0923@shopee.com,2022-04-12 9:27:04,774040,TW_果果堅果企業社(Consignment),詳情計數,詳情計數
36,V,42525,TTWK000525637,59,17502455859_96892944063,10,17502455859,TTWK000525637,GINTWK0002204120066,Counted,17502455859_96892944063,淨新 醫療防護口罩 成人7色 50入/盒 醫療口罩 口罩國家隊 現貨 蝦皮直送:經典藍/50入,10,正常,10,NO,sp0923@shopee.com,2022-04-12 9:26:50,774040,TW_果果堅果企業社(Consignment),詳情質檢,詳情質檢
37,V,42525,TTWK000493553,93,11625957993_36923666762,12,11625957993,TTWK000493553,GINTWK0002204120092,Counted,11625957993_36923666762,日清 綜合水果穀物脆-豐盛果實/宇治抹茶 (500g) 現貨 蝦皮直送:宇治抹茶綜合水果口味,12,正常,12,NO,sp0558@shopee.com,2022-04-12 9:26:32,677882,TW_正暉股份有限公司(Consignment),詳情質檢,詳情質檢
38,V,42525,TTWK000493547,00,10325836800_101414481875,144,10325836800,TTWK000493547,GINTWK0002204120089,Counted,10325836800_101414481875,日本日清 合味道海鮮味 杯麵 日本泡麵 海鮮 /香辣海鮮/ 咖哩海鮮 / XO醬 / 酸辣蝦 蝦皮直送:咖哩海鮮味,144,正常,144,NO,sp2907@shopee.com,2022-04-12 9:26:27,677882,TW_正暉股份有限公司(Consignment),詳情質檢,詳情質檢
39,V,42525,TTWK000525639,25,13655808625_122629441371,16,13655808625,TTWK000525639,GINTWK0002204120081,Counted,13655808625_122629441371,Tyrrell's泰勒思 英國洋芋片150g 洋芋片 英國零食 蝦皮直送 現貨 (部分即期):松露海鹽,16,正常,16,NO,sp1344@shopee.com,2022-04-12 9:26:13,677882,TW_正暉股份有限公司(Consignment),詳情質檢,詳情質檢
40,V,42525,TTWK000525636,42,9798100142_151912604828,10,9798100142,TTWK000525636,GINTWK0002204120077,Counted,9798100142_151912604828,日清 Nissin 日清拉王非油炸速食麵 (5包/袋) 醬油/豚骨/辣豚骨口味 日清泡麵 日本風味 拉麵 蝦皮直送 現貨:豚骨,10,正常,10,NO,sp99081@shopee.com,2022-04-12 9:25:52,677882,TW_正暉股份有限公司(Consignment),詳情質檢,詳情質檢
