,是否印標,印標人員,Tracking ID,尾碼,SKU ID,5,6,7,8,9,10,11,12,13,14,15,16,DATE,18,19,20,21
2,V,103001,TTWK000569267,10,10925898210_115820591301,120,10925898210,TTWK000569267,GINTWK0002206280084,Checking,10925898210_115820591301,玉山碾米 纖米條60g/纖米粒80g/糙厚米餅40g/糙米米餅40g寶寶副食品 7個月以上適用 現貨 蝦皮直送:糙厚米餅40g,120,正常,120,NO,sp3341@shopee.com,2022-06-28 9:18:44,1359992,TW_玉山鑫有限公司(Consignment),詳情質檢,
3,V,103001,TTWK000574560,61,11625946961_94170559297,24,11625946961,TTWK000574560,GINTWK0002206280033,Counting,11625946961_94170559297,妙管家 高級衣領精(噴槍+重裝)660g x2 現貨 蝦皮直送,0,正常,0,NO,sp99094@shopee.com,2022-06-28 9:18:40,678012,TW_台灣妙管家股份有限公司(Consignment),詳情計數,詳情計數
4,V,103001,TTWK000569258,41,10725904341_27217034586,108,10725904341,TTWK000569258,GINTWK0002206270265,Checked,10725904341_27217034586,明治meiji 1-3歲成長樂樂Q貝(盒)(448g) 蝦皮直送,108,正常,108,NO,sp3341@shopee.com,2022-06-28 9:18:37,681783,TW_台灣明治食品股份有限公司(Consignment),詳情入庫驗收,詳情入庫驗收
5,V,103001,TTWK000573240,37,9289537337_101418441817,12,9289537337,TTWK000573240,GINTWK0002206280021,Counted,9289537337_101418441817,日本花王 2021新柔舒蒸氣眼罩 12枚入 蝦皮直送:薄荷,12,正常,12,NO,sp99073@shopee.com,2022-06-28 9:18:29,702624,TW_果多創意製造股份有限公司(Consignment),詳情質檢,詳情質檢
6,V,103001,TTWK000569271,08,11425901508_101416798603,120,11425901508,TTWK000569271,GINTWK0002206250353,Counted,11425901508_101416798603,幫寶適 一級幫 拉拉褲增量版 S-XL x3包/箱 箱購 現貨 蝦皮直送:L50片x3包,120,正常,120,NO,sp2949@shopee.com,2022-06-28 9:18:28,1028412,TW_盟晉股份有限公司(Outright),詳情質檢,詳情質檢
7,V,103001,TTWK000574572,00,11625224300_84140783888,24,11625224300,TTWK000574572,GINTWK0002206280023,Counted,11625224300_84140783888,肌研 極水 薏仁保濕化妝水 400ml 現貨 蝦皮直送:薏仁保濕化妝水 400ml,24,正常,24,NO,sp99073@shopee.com,2022-06-28 9:17:36,702624,TW_果多創意製造股份有限公司(Consignment),詳情質檢,詳情質檢
8,V,103001,TTWK000569270,09,11425901509_101416798608,280,11425901509,TTWK000569270,GINTWK0002206250355,Counted,11425901509_101416798608,幫寶適 一級幫 黏貼型增量版 NB-L x3包/箱 箱購 現貨 蝦皮直送:L54片x3包,280,正常,280,NO,sp2949@shopee.com,2022-06-28 9:17:31,1028412,TW_盟晉股份有限公司(Outright),詳情質檢,詳情質檢
9,V,103001,TTWK000540509,37,9289537337_101418441818,24,9289537337,TTWK000540509,GINTWK0002206280013,Counted,9289537337_101418441818,日本花王 2021新柔舒蒸氣眼罩 12枚入 蝦皮直送:森林浴香,24,正常,24,NO,sp99094@shopee.com,2022-06-28 9:17:04,702624,TW_果多創意製造股份有限公司(Consignment),詳情質檢,詳情質檢
10,V,103001,TTWK000573239,06,4897229006_94140673228,48,4897229006,TTWK000573239,GINTWK0002206280019,Counted,4897229006_94140673228,ROHTO肌研 極潤保濕化妝水/乳液 清爽型 保濕乳液 極潤保濕美容液 新包裝 現貨 蝦皮直送:化妝水170ml,48,正常,48,NO,sp99073@shopee.com,2022-06-28 9:16:53,702624,TW_果多創意製造股份有限公司(Consignment),詳情質檢,詳情質檢
11,V,103001,TTWK000574557,46,10625972346_101418771294,35,10625972346,TTWK000574557,GINTWK0002206270383,Checked,10625972346_101418771294,美若康 睛透多效保養液 360ml/瓶 潔淨油脂 溫和保濕 舒適清亮一整天 去蛋白 隱形眼鏡 清潔液 現貨 蝦皮直送,35,正常,35,NO,sp3341@shopee.com,2022-06-28 9:16:27,752454,TW_明基材料股份有限公司(Consignment),詳情入庫驗收,詳情入庫驗收
12,V,103001,TTWK000573238,30,10325224830_36905092613,36,10325224830,TTWK000573238,GINTWK0002206280020,Counted,10325224830_36905092613,肌研 極潤健康化粧水補充包 170ml 現貨 蝦皮直送:補充包 170ml,36,正常,36,NO,sp99073@shopee.com,2022-06-28 9:15:55,702624,TW_果多創意製造股份有限公司(Consignment),詳情質檢,詳情質檢
13,V,103001,TTWK000569269,08,11425901508_101416798604,240,11425901508,TTWK000569269,GINTWK0002206250354,Counted,11425901508_101416798604,幫寶適 一級幫 拉拉褲增量版 S-XL x3包/箱 箱購 現貨 蝦皮直送:XL46片x3包,240,正常,240,NO,sp2949@shopee.com,2022-06-28 9:15:28,1028412,TW_盟晉股份有限公司(Outright),詳情質檢,詳情質檢
14,V,103001,TTWK000569256,27,10425860227_76922499279,108,10425860227,TTWK000569256,GINTWK0002206270380,Checked,10425860227_76922499279,德國 一點絕 2％滅蟑凝膠餌劑蟑螂藥 5g 10g 30g 任選 現貨 蝦皮直送:5g*2支贈20個防兒童寵物誤食盒,108,正常,108,NO,sp3341@shopee.com,2022-06-28 9:15:24,701020,TW_第五媒體科技股份有限公司(Consignment),詳情入庫驗收,詳情入庫驗收
15,V,103001,TTWK000569268,10,10925898210_115820591302,120,10925898210,TTWK000569268,GINTWK0002206270450,Counted,10925898210_115820591302,玉山碾米 纖米條60g/纖米粒80g/糙厚米餅40g/糙米米餅40g寶寶副食品 7個月以上適用 現貨 蝦皮直送:糙蝦der 40g,120,正常,120,NO,sp0923@shopee.com,2022-06-28 9:14:51,1359992,TW_玉山鑫有限公司(Consignment),詳情質檢,詳情質檢
16,V,103001,TTWK000569264,21,6397247521_56905044554,120,6397247521,TTWK000569264,GINTWK0002206280012,Counted,6397247521_56905044554,Curel 珂潤 潤浸保濕泡泡洗顏慕斯150ml/補充包130ml 現貨 蝦皮直送:補充包130ml,120,正常,120,NO,sp99094@shopee.com,2022-06-28 9:14:24,702624,TW_果多創意製造股份有限公司(Consignment),詳情質檢,詳情質檢
17,V,103001,TTWK000573226,40,3087622340_94140691055,40,3087622340,TTWK000573226,GINTWK0002206280011,Counted,3087622340_94140691055,肌研 極潤保濕化妝水 400ml 化妝水 保濕 新舊包裝隨機 現貨 蝦皮直送:400ml,40,正常,40,NO,sp99094@shopee.com,2022-06-28 9:12:39,702624,TW_果多創意製造股份有限公司(Consignment),詳情質檢,詳情質檢
18,V,103001,TTWK000569266,08,11425901508_101416798606,25,11425901508,TTWK000569266,GINTWK0002206250040,Counted,11425901508_101416798606,幫寶適 一級幫 拉拉褲增量版 S-XL x3包/箱 箱購 現貨 蝦皮直送:M64片x3包,25,正常,25,NO,sp2949@shopee.com,2022-06-28 9:12:35,1028412,TW_盟晉股份有限公司(Outright),詳情質檢,詳情質檢
19,V,103001,TTWK000569265,09,11425901509_101416798607,140,11425901509,TTWK000569265,GINTWK0002206250070,Counted,11425901509_101416798607,幫寶適 一級幫 黏貼型增量版 NB-L x3包/箱 箱購 現貨 蝦皮直送:M66片x3包,140,正常,140,NO,sp2949@shopee.com,2022-06-28 9:11:53,1028412,TW_盟晉股份有限公司(Outright),詳情質檢,詳情質檢
20,V,103001,TTWK000573225,21,6397247521_56905044553,72,6397247521,TTWK000573225,GINTWK0002206280017,Counted,6397247521_56905044553,Curel 珂潤 潤浸保濕泡泡洗顏慕斯150ml/補充包130ml 現貨 蝦皮直送:洗顏慕斯 150ml,72,正常,72,NO,sp99094@shopee.com,2022-06-28 9:11:34,702624,TW_果多創意製造股份有限公司(Consignment),詳情質檢,詳情質檢
21,V,103001,TTWK000574559,16,9089160216_36905058759,48,9089160216,TTWK000574559,GINTWK0002206280014,Counted,9089160216_36905058759,肌研 極潤健康化妝水 170ml 化妝水 保濕 (現貨) 蝦皮直送:170ml,48,正常,48,NO,sp99094@shopee.com,2022-06-28 9:09:17,702624,TW_果多創意製造股份有限公司(Consignment),詳情質檢,詳情質檢
22,V,103001,TTWK000569259,09,11425901509_27216990164,40,11425901509,TTWK000569259,GINTWK0002206250069,Counted,11425901509_27216990164,幫寶適 一級幫 黏貼型增量版 NB-L x3包/箱 箱購 現貨 蝦皮直送:S 80片x3包,40,正常,40,NO,sp2949@shopee.com,2022-06-28 9:08:54,1028412,TW_盟晉股份有限公司(Outright),詳情質檢,詳情質檢
23,V,103001,TTWK000569260,06,4897229006_94140673230,48,4897229006,TTWK000569260,GINTWK0002206280015,Counted,4897229006_94140673230,ROHTO肌研 極潤保濕化妝水/乳液 清爽型 保濕乳液 極潤保濕美容液 新包裝 現貨 蝦皮直送:乳液 140ml,48,正常,48,NO,sp99094@shopee.com,2022-06-28 9:08:13,702624,TW_果多創意製造股份有限公司(Consignment),詳情質檢,詳情質檢
24,V,103001,TTWK000540517,19,6397247519_56905044551,48,6397247519,TTWK000540517,GINTWK0002206280016,Counted,6397247519_56905044551,Curel 珂潤 潤浸保濕乳液 120ml 現貨 蝦皮直送,48,正常,48,NO,sp99094@shopee.com,2022-06-28 9:06:16,702624,TW_果多創意製造股份有限公司(Consignment),詳情質檢,詳情質檢
25,V,103001,TTWK000540508,41,10725904341_27217034586,24,10725904341,TTWK000540508,GINTWK0002206270265,Counted,10725904341_27217034586,明治meiji 1-3歲成長樂樂Q貝(盒)(448g) 蝦皮直送,24,正常,24,NO,sp2949@shopee.com,2022-06-28 8:57:22,681783,TW_台灣明治食品股份有限公司(Consignment),詳情質檢,詳情質檢
26,V,103001,TTWK000573224,89,10725904789_101416997194,24,10725904789,TTWK000573224,GINTWK0002206270267,Counted,10725904789_101416997194,明治meiji 媽媽奶粉(罐)明治官方販售 350g 蝦皮直送,24,正常,24,NO,sp2949@shopee.com,2022-06-28 8:53:38,681783,TW_台灣明治食品股份有限公司(Consignment),詳情質檢,詳情質檢
27,V,103001,TTWK000574558,73,11525897673_111416799881,50,11525897673,TTWK000574558,GINTWK0002206270382,Counted,11525897673_111416799881,Philips 飛利浦 DLP2019 車充 點煙器 車用充電 電壓檢測 現貨 蝦皮直送:一入,50,正常,50,NO,sp2949@shopee.com,2022-06-28 8:51:25,691954,TW_尼羅河國際股份有限公司(Consignment),詳情質檢,詳情質檢
28,V,103001,TTWK000569257,27,10425860227_36922540051,120,10425860227,TTWK000569257,GINTWK0002206270381,Counted,10425860227_36922540051,德國 一點絕 2％滅蟑凝膠餌劑蟑螂藥 5g 10g 30g 任選 現貨 蝦皮直送:30克,120,正常,120,NO,sp2949@shopee.com,2022-06-28 8:44:27,701020,TW_第五媒體科技股份有限公司(Consignment),詳情質檢,詳情質檢
29,V,103001,TTWK000569245,09,11425854809_111415218198,8,11425854809,TTWK000569245,GINTWK0002206270393,Counted,11425854809_111415218198,Classic Pets 加好寶乾狗糧 - 牛肉/雞肉/羊肉/牛肉蔬菜/雞肉蔬菜口味 15kg 蝦皮直送:雞肉口味,8,正常,8,NO,sp2949@shopee.com,2022-06-28 8:29:07,693845,TW_好侶股份有限公司(Consignment),詳情質檢,詳情質檢
30,V,103001,TTWK000569246,05,11425854805_111415218107,6,11425854805,TTWK000569246,GINTWK0002206270368,Counted,11425854805_111415218107,Classic Pets 加好寶乾貓糧 - 海鮮/鮪魚/雞肉/海洋魚口味 7kg 蝦皮直送:海鮮口味,6,正常,6,NO,sp2949@shopee.com,2022-06-28 8:26:24,693845,TW_好侶股份有限公司(Consignment),詳情質檢,詳情質檢
31,V,103001,TTWK000569247,09,11425854809_111415218197,6,11425854809,TTWK000569247,GINTWK0002206270369,Counted,11425854809_111415218197,Classic Pets 加好寶乾狗糧 - 牛肉/雞肉/羊肉/牛肉蔬菜/雞肉蔬菜口味 15kg 蝦皮直送:牛肉口味,6,正常,6,NO,sp2949@shopee.com,2022-06-28 8:24:39,693845,TW_好侶股份有限公司(Consignment),詳情質檢,詳情質檢
32,V,103001,TTWK000569248,21,13138438321_95568050004,60,13138438321,TTWK000569248,GINTWK0002206270269,Counted,13138438321_95568050004,日本日清Nissin 咚兵衛烏龍麵 油豆腐泡麵 速食麵 箱裝 12碗 日本原裝進口 現貨 蝦皮直送 現貨:油豆腐烏龍麵(12入),60,正常,60,NO,sp2949@shopee.com,2022-06-28 8:22:05,677882,TW_正暉股份有限公司(Consignment),詳情質檢,詳情質檢
33,V,103001,TTWK000569249,15,13885128715_161444574974,50,13885128715,TTWK000569249,GINTWK0002206270258,Counted,13885128715_161444574974,福來朗 白蟻噴霧三入組 現貨 蝦皮直送:三入組,50,正常,50,NO,sp2949@shopee.com,2022-06-28 8:19:41,818972,TW_澄朗興業有限公司(Consignment),詳情質檢,詳情質檢
34,V,103001,TTWK000569250,15,13885128715_161444574974,48,13885128715,TTWK000569250,GINTWK0002206270258,Counted,13885128715_161444574974,福來朗 白蟻噴霧三入組 現貨 蝦皮直送:三入組,48,正常,48,NO,sp2949@shopee.com,2022-06-28 8:19:32,818972,TW_澄朗興業有限公司(Consignment),詳情質檢,詳情質檢
35,V,103001,TTWK000515257,15,13885128715_161444574974,2,13885128715,TTWK000515257,GINTWK0002206270258,Counted,13885128715_161444574974,福來朗 白蟻噴霧三入組 現貨 蝦皮直送:三入組,2,正常,2,NO,sp2949@shopee.com,2022-06-28 8:18:22,818972,TW_澄朗興業有限公司(Consignment),詳情質檢,詳情質檢
36,V,103001,TTWK000569251,20,12338437920_67660507549,15,12338437920,TTWK000569251,GINTWK0002206270209,Counted,12338437920_67660507549,日本日清 合味道杯麵 箱裝12入 泡麵 海鮮 /香辣海鮮/ 咖哩海鮮 / XO醬 / 酸辣蝦 (部份即期)蝦皮直送 現貨:海鮮12入,15,正常,15,NO,sp2949@shopee.com,2022-06-28 8:12:57,677882,TW_正暉股份有限公司(Consignment),詳情質檢,詳情質檢
37,V,103001,TTWK000569252,92,14450716792_200534997956,2,14450716792,TTWK000569252,GINTWK0002206270212,Counted,14450716792_200534997956,有田製果 海苔小卷/小卷便利包/海苔卷/海苔小粒 箱裝12入 非油炸 米果 海苔 餅乾 零食 蝦皮直送 現貨:海苔小粒(100gX12入),2,正常,2,NO,sp2949@shopee.com,2022-06-28 8:11:35,677882,TW_正暉股份有限公司(Consignment),詳情質檢,詳情質檢
38,V,103001,TTWK000569253,92,14450716792_105356987166,6,14450716792,TTWK000569253,GINTWK0002206270211,Counted,14450716792_105356987166,有田製果 海苔小卷/小卷便利包/海苔卷/海苔小粒 箱裝12入 非油炸 米果 海苔 餅乾 零食 蝦皮直送 現貨:海苔小卷(80gX12入),6,正常,6,NO,sp2949@shopee.com,2022-06-28 8:10:28,677882,TW_正暉股份有限公司(Consignment),詳情質檢,詳情質檢
39,V,103001,TTWK000569254,20,12338437920_67660507550,4,12338437920,TTWK000569254,GINTWK0002206270210,Counted,12338437920_67660507550,日本日清 合味道杯麵 箱裝12入 泡麵 海鮮 /香辣海鮮/ 咖哩海鮮 / XO醬 / 酸辣蝦 (部份即期)蝦皮直送 現貨:咖哩12入,4,正常,4,NO,sp2949@shopee.com,2022-06-28 8:08:57,677882,TW_正暉股份有限公司(Consignment),詳情質檢,詳情質檢
40,V,103001,TTWK000569255,12,11725980312_190042661867,24,11725980312,TTWK000569255,GINTWK0002206270237,Counted,11725980312_190042661867,UCC AROMA BREW艾洛瑪 黑咖啡/拿鐵/西西里(500mlx24入):拿鐵500mlx24入,24,正常,24,NO,sp2949@shopee.com,2022-06-28 8:07:26,709378,TW_優仕咖啡股份有限公司(Consignment),詳情質檢,詳情質檢
41,V,103001,TTWK000540522,75,11825945975_84170532037,48,11825945975,TTWK000540522,GINTWK0002206280070,Counted,11825945975_84170532037,韓國農心 馬鈴薯麵4入400g 現貨 蝦皮直送:馬鈴薯麵(4入),48,正常,48,NO,sp0923@shopee.com,2022-06-28 9:36:31,960013,TW_雅客貿易有限公司(Consignment),詳情質檢,
42,V,103001,TTWK000540523,35,11725976435_101418985137,12,11725976435,TTWK000540523,GINTWK0002206280064,Counted,11725976435_101418985137,韓國 YOPOKKI 辣炒年糕杯 (起司/炸醬/甜辣/辛辣/奶油洋蔥) 辣炒年糕 年糕杯 微波加熱蝦皮直送:起司味120g,12,正常,12,NO,sp1409@shopee.com,2022-06-28 9:35:35,960013,TW_雅客貿易有限公司(Consignment),詳情質檢,詳情質檢
43,V,103001,TTWK000573227,93,10225910393_76923109853,24,10225910393,TTWK000573227,GINTWK0002206280030,Counted,10225910393_76923109853,妙管家 超強漂白水 4L 現貨 蝦皮直送:4L,24,正常,24,NO,sp99094@shopee.com,2022-06-28 9:35:29,678012,TW_台灣妙管家股份有限公司(Consignment),詳情質檢,詳情質檢
44,V,103001,TTWK000573249,98,10825956998_76923594435,32,10825956998,TTWK000573249,GINTWK0002206280069,Counted,10825956998_76923594435,韓國 Otaste 辣炒年糕冬粉杯 韓國泡麵 現貨 :原味 蝦皮直送:原味(128g),32,正常,32,NO,sp0923@shopee.com,2022-06-28 9:34:44,960013,TW_雅客貿易有限公司(Consignment),詳情質檢,詳情質檢
45,V,103001,TTWK000574577,08,11025950908_76923510318,48,11025950908,TTWK000574577,GINTWK0002206280049,Counted,11025950908_76923510318,妙管家 快速疏通劑 960g 水管疏通 水管清潔 水管堵塞 現貨 蝦皮直送,48,正常,48,NO,sp99073@shopee.com,2022-06-28 9:33:39,678012,TW_台灣妙管家股份有限公司(Consignment),詳情質檢,詳情質檢
46,V,103001,TTWK000574585,93,5797370593_27216987820,10,5797370593,TTWK000574585,GINTWK0002206280068,Counted,5797370593_27216987820,ibobomi無調味海苔片15g 現貨 蝦皮直送:15g,10,正常,10,NO,sp0923@shopee.com,2022-06-28 9:33:08,960013,TW_雅客貿易有限公司(Consignment),詳情質檢,詳情質檢
47,V,103001,TTWK000574584,80,10325939680_84170479345,24,10325939680,TTWK000574584,GINTWK0002206280042,Counted,10325939680_84170479345,"妙管家 玻璃亮光清潔劑 1加侖 現貨 蝦皮直送:1入,一加侖",24,正常,24,NO,sp1409@shopee.com,2022-06-28 9:32:17,678012,TW_台灣妙管家股份有限公司(Consignment),詳情質檢,詳情質檢
48,V,103001,TTWK000574576,98,11225907198_101417076383,24,11225907198,TTWK000574576,GINTWK0002206280050,Counted,11225907198_101417076383,妙管家 抗菌洗衣精補充包2000g 現貨 蝦皮直送,24,正常,24,NO,sp99073@shopee.com,2022-06-28 9:31:58,678012,TW_台灣妙管家股份有限公司(Consignment),詳情質檢,詳情質檢
