,是否印標,印標人員,Tracking ID,尾碼,SKU ID,5,6,7,8,9,10,11,12,13,14,15,16,DATE,18,19,20,21
2,V,103001,TTWK000559523,82,11525859182_111415486745,36,11525859182,TTWK000559523,GINTWK0002205180338,Counted,11525859182_111415486745,MM象 泰式烤海苔系列(3種口味)(60g) 現貨 蝦皮直送:經典原味,36,正常,36,NO,sp2974@shopee.com,2022-05-19 8:19:43,720455,TW_京奇貿易有限公司(Consignment),詳情質檢,
3,V,103001,TTWK000559501,89,8889519489_36922414453,16,8889519489,TTWK000559501,GINTWK0002205180294,Counted,8889519489_36922414453,家樂氏 早餐穀物脆片 格格脆/可可球/玉米片/可可片/香果圈/香蕉玉米片 麥片 九款任選 蝦皮直送:玉米片350g,16,正常,16,NO,sp2948@shopee.com,2022-05-19 8:19:01,677082,TW_乙陞企業有限公司(Consignment),詳情質檢,詳情質檢
4,V,103001,TTWK000542536,27,9189543427_111419007793,12,9189543427,TTWK000542536,GINTWK0002205180318,Counted,9189543427_111419007793,薌園 高纖糙米脆果低甜度系列/袋 堅果糙米/紫地瓜糙米/臺灣紅藜糙米 現貨 蝦皮直送 (部分即期):臺灣紅藜糙米脆果,12,正常,12,NO,sp99073@shopee.com,2022-05-19 8:18:35,782062,TW_薌園生技股份有限公司(Consignment),詳情質檢,詳情質檢
5,V,103001,TTWK000542533,23,8389536723_84170609346,11,8389536723,TTWK000542533,GINTWK0002205180300,Counting,8389536723_84170609346,家樂氏 纖穀脆系列 豐富堅果/超級莓果/日式水果榖片 三款可選 現貨 蝦皮直送:日式水果穀片-嚴選果實 300g,0,正常,0,NO,sp2771@shopee.com,2022-05-19 8:18:33,677082,TW_乙陞企業有限公司(Consignment),詳情計數,詳情計數
6,V,103001,TTWK000559511,23,8389536723_84170609346,4,8389536723,TTWK000559511,GINTWK0002205180300,Counted,8389536723_84170609346,家樂氏 纖穀脆系列 豐富堅果/超級莓果/日式水果榖片 三款可選 現貨 蝦皮直送:日式水果穀片-嚴選果實 300g,4,正常,4,NO,sp2771@shopee.com,2022-05-19 8:18:27,677082,TW_乙陞企業有限公司(Consignment),詳情質檢,詳情質檢
7,V,103001,TTWK000559527,73,10025898573_111416817605,28,10025898573,TTWK000559527,GINTWK0002205180320,Counted,10025898573_111416817605,韓國農心 頂級辛拉麵(微辣牛骨湯味) 130g/包 皇室御用風味 韓國泡麵 現貨 蝦皮直送:頂級辛拉麵(微辣牛骨湯味)單包,28,正常,28,NO,sp99061@shopee.com,2022-05-19 8:18:25,960013,TW_雅客貿易有限公司(Consignment),詳情質檢,詳情質檢
8,V,103001,TTWK000559520,83,6897247783_94140850558,10,6897247783,TTWK000559520,GINTWK0002205180307,Counted,6897247783_94140850558,舒伯樂 Superlux HD672 涼感材質 耳罩式耳機 蝦皮直送:黑色,10,正常,10,NO,sp2215@shopee.com,2022-05-19 8:18:07,869979,TW_臺灣高空企業有限公司(Consignment),詳情質檢,詳情質檢
9,V,103001,TTWK000559510,23,8389536723_84170609345,4,8389536723,TTWK000559510,GINTWK0002205180299,Counted,8389536723_84170609345,家樂氏 纖穀脆系列 豐富堅果/超級莓果/日式水果榖片 三款可選 現貨 蝦皮直送:超級莓果 330g,4,正常,4,NO,sp2771@shopee.com,2022-05-19 8:17:38,677082,TW_乙陞企業有限公司(Consignment),詳情質檢,詳情質檢
10,V,103001,TTWK000542532,23,8389536723_84170609345,12,8389536723,TTWK000542532,GINTWK0002205180299,Counted,8389536723_84170609345,家樂氏 纖穀脆系列 豐富堅果/超級莓果/日式水果榖片 三款可選 現貨 蝦皮直送:超級莓果 330g,12,正常,12,NO,sp2771@shopee.com,2022-05-19 8:17:23,677082,TW_乙陞企業有限公司(Consignment),詳情質檢,詳情質檢
11,V,103001,TTWK000536379,58,10025863958_111415532645,64,10025863958,TTWK000536379,GINTWK0002205180356,Counting,10025863958_111415532645,韓國火辣雞麵 (Rose辣奶油/1/2辣/奶油白醬/鐵板炒麵/起司/2倍辣/4種起司/元祖拉麵/湯麵) 蝦皮直送 現貨:起司(5入),0,正常,0,NO,sp3341@shopee.com,2022-05-19 8:17:15,720455,TW_京奇貿易有限公司(Consignment),詳情計數,詳情計數
