,是否印標,印標人員,Tracking ID,尾碼,SKU ID,5,6,7,8,9,10,11,12,13,14,15,16,DATE,18,19,20,21
2,V,42525,TTWK000537225,11,11325967411_46923750874,6,11325967411,TTWK000537225,GINTWK0002205100011,Checked,11325967411_46923750874,毛寶 PM2.5洗衣精補充包 2000g (除霉防蹣/天然植萃/制臭極淨) 現貨 蝦皮直送:天然植萃,6,正常,6,NO,sp1344@shopee.com,2022-05-10 8:13:30,996963,TW_毛寶股份有限公司台北分公司(Consignment),詳情入庫驗收,
3,V,42525,TTWK000537228,14,8789543014_66923730070,12,8789543014,TTWK000537228,GINTWK0002205100003,Counting,8789543014_66923730070,德國 好立善 活力健康 發泡錠 20錠/條 維他命C250/綜合維他命/鈣+D3/鎂300 任選 現貨 蝦皮直送:鈣+D3-蘋果風味,12,正常,0,NO,sp0880@shopee.com,2022-05-10 9:28:10,706561,TW_歐森有限公司(Consignment),詳情計數,
4,V,42525,TTWK000535596,52,10725961252_94170738918,132,10725961252,TTWK000535596,GINTWK0002205100004,Counted,10725961252_94170738918,德國 好立善 高劑量 發泡錠 20錠/條 維他命C1000/C+Q10/葡萄糖胺/B群/成人/兒童 任選 現貨 蝦皮直送:C1000+Q10+生物素-蘋果風味,132,正常,132,NO,sp0880@shopee.com,2022-05-10 9:25:58,706561,TW_歐森有限公司(Consignment),詳情質檢,詳情質檢
5,V,42525,TTWK000535593,75,11625223875_84140747689,96,11625223875,TTWK000535593,GINTWK0002205100015,Counted,11625223875_84140747689,Chacott 完妝蜜粉170g(大容量便當蜜粉/官方總代理/日本進口) 現貨 蝦皮直送:#753晶透白,96,正常,96,NO,sp99075@shopee.com,2022-05-10 9:23:34,744957,TW_台灣寶蝶股份有限公司(Consignment),詳情質檢,詳情質檢
6,V,42525,TTWK000535595,52,10725961252_94170738915,288,10725961252,TTWK000535595,GINTWK0002205100013,Counted,10725961252_94170738915,德國 好立善 高劑量 發泡錠 20錠/條 維他命C1000/C+Q10/葡萄糖胺/B群/成人/兒童 任選 現貨 蝦皮直送:超級B群-柳橙風味,288,正常,288,NO,sp1409@shopee.com,2022-05-10 9:23:02,706561,TW_歐森有限公司(Consignment),詳情質檢,詳情質檢
7,V,42525,TTWK000513844,87,3088054387_111418975630,168,3088054387,TTWK000513844,GINTWK0002205100012,Counting,3088054387_111418975630,德國 好立善 發泡錠 20錠/條 4款任選 綜合維他命/維他命C/鈣/鎂 營養補充 公司貨 正貨 現貨 蝦皮直送:綜合維他命,168,正常,0,NO,sp0923@shopee.com,2022-05-10 9:19:35,706561,TW_歐森有限公司(Consignment),詳情計數,詳情計數
8,V,42525,TTWK000537227,52,10725961252_94170738918,12,10725961252,TTWK000537227,GINTWK0002205100004,Counted,10725961252_94170738918,德國 好立善 高劑量 發泡錠 20錠/條 維他命C1000/C+Q10/葡萄糖胺/B群/成人/兒童 任選 現貨 蝦皮直送:C1000+Q10+生物素-蘋果風味,12,正常,12,NO,sp0880@shopee.com,2022-05-10 9:13:51,706561,TW_歐森有限公司(Consignment),詳情質檢,詳情質檢
9,V,42525,TTWK000513843,75,11625223875_84140747689,24,11625223875,TTWK000513843,GINTWK0002205100015,Counted,11625223875_84140747689,Chacott 完妝蜜粉170g(大容量便當蜜粉/官方總代理/日本進口) 現貨 蝦皮直送:#753晶透白,24,正常,24,NO,sp99075@shopee.com,2022-05-10 9:12:49,744957,TW_台灣寶蝶股份有限公司(Consignment),詳情質檢,詳情質檢
10,V,42525,TTWK000535594,87,3088054387_111418975630,120,3088054387,TTWK000535594,GINTWK0002205100012,Counted,3088054387_111418975630,德國 好立善 發泡錠 20錠/條 4款任選 綜合維他命/維他命C/鈣/鎂 營養補充 公司貨 正貨 現貨 蝦皮直送:綜合維他命,120,正常,120,NO,sp0923@shopee.com,2022-05-10 9:38:01,706561,TW_歐森有限公司(Consignment),詳情質檢,
11,V,42525,TTWK000554376,19,13738424919_113473110968,25,13738424919,TTWK000554376,GINTWK0002205100019,Counting,13738424919_113473110968,薇爾艾伯 高單位維他命C-西印度櫻桃萃取 (60粒入) 好吃C片口含錠 蝦皮直送 現貨:一入,25,正常,0,NO,sp1225@shopee.com,2022-05-10 9:37:31,1396115,TW_薇爾艾伯國際有限公司(Consignment),詳情計數,詳情計數
