,是否印標,印標人員,Tracking ID,尾碼,SKU ID,5,6,7,8,9,10,11,12,13,14,15,16,DATE,18,19,20,21
2,V,103001,TTWK000541481,38,6797247338_27200357534,5,6797247338,TTWK000541481,GINTWK0002205310509,Counted,6797247338_27200357534,BenQ GW2280 22型 VA 光智慧 護眼 LED 液晶螢幕 電腦螢幕 刷卡 分期 蝦皮直送:GW2280,5,正常,5,NO,sp99061@shopee.com,2022-06-01 8:07:51,686083,TW_展碁國際股份有限公司(Consignment),詳情質檢,
3,V,103001,TTWK000541487,44,21203033444_154488416252,1,21203033444,TTWK000541487,GINTWK0002205310395,Counted,21203033444_154488416252,極緻 Orijen 無榖貓飼料 1.8kg/5.4kg 貓飼料 寵物食品 現貨 蝦皮直送:鮮雞愛貓-5.4kg,1,正常,1,NO,sp2771@shopee.com,2022-06-01 8:09:52,788001,TW_新威百貨網路(Consignment),詳情質檢,
4,V,103001,TTWK000541480,13,10325910613_84169809221,50,10325910613,TTWK000541480,GINTWK0002205310502,Counting,10325910613_84169809221,莫比 Mobby 幼母貓專用配方 貓飼料 寵物飼料 7.5kg 現貨:7.5kg,0,正常,0,NO,sp3457@shopee.com,2022-06-01 8:09:25,788001,TW_新威百貨網路(Consignment),詳情計數,詳情計數
5,V,103001,TTWK000541482,91,8789162291_84140891949,1,8789162291,TTWK000541482,GINTWK0002205310521,Counted,8789162291_84140891949,BENQ MOBIUZ 165Hz FHD遊戲螢幕 EX2510S 蝦皮直送 現貨:EX2510S,1,正常,1,NO,sp99061@shopee.com,2022-06-01 8:09:08,686083,TW_展碁國際股份有限公司(Consignment),詳情質檢,詳情質檢
6,V,103001,TTWK000562068,92,11725981292_101419052013,48,11725981292,TTWK000562068,GINTWK0002205310284,Counting,11725981292_101419052013,韓國京畿道海苔 明太子/照燒 現貨 蝦皮直送:京畿道明太子味付海苔 (6g*12入),0,正常,0,NO,sp3341@shopee.com,2022-06-01 8:12:53,679000,TW_恩旺貿易有限公司(Consignment),詳情計數,
7,V,103001,TTWK000544524,92,11725981292_101419052013,12,11725981292,TTWK000544524,GINTWK0002205310284,Counted,11725981292_101419052013,韓國京畿道海苔 明太子/照燒 現貨 蝦皮直送:京畿道明太子味付海苔 (6g*12入),12,正常,12,NO,sp3341@shopee.com,2022-06-01 8:12:16,679000,TW_恩旺貿易有限公司(Consignment),詳情質檢,詳情質檢
8,V,103001,TTWK000541484,28,11125225628_84991029144,2,11125225628,TTWK000541484,GINTWK0002205310522,Counted,11125225628_84991029144,BenQ GW2780 PLUS 27型 IPS LED光智慧護眼螢幕 免運現貨 蝦皮直送:GW2780 Plus,2,正常,2,NO,sp99061@shopee.com,2022-06-01 8:12:00,686083,TW_展碁國際股份有限公司(Consignment),詳情質檢,詳情質檢
9,V,103001,TTWK000541488,37,14284427437_162781209123,1,14284427437,TTWK000541488,GINTWK0002205310394,Counted,14284427437_162781209123,極緻Orijen 無穀狗飼料 1.8kg/2kg/4.5kg 幼犬 室內犬 成犬 高齡犬 小型犬 狗糧 現貨 蝦皮直送:小型犬11種肉-4.5KG,1,正常,1,NO,sp2771@shopee.com,2022-06-01 8:11:29,788001,TW_新威百貨網路(Consignment),詳情質檢,詳情質檢
10,V,103001,TTWK000541496,78,10225948778_66923525219,50,10225948778,TTWK000541496,GINTWK0002205310551,Counting,10225948778_66923525219,莫比 Mobby 挑嘴成貓饕客配方 7.5kg 貓飼料 寵物食品 現貨 蝦皮直送:7.5kg,0,正常,0,NO,sp99029@shopee.com,2022-06-01 8:11:04,788001,TW_新威百貨網路(Consignment),詳情計數,詳情計數
11,V,103001,TTWK000541483,95,11025225795_111388300826,2,11025225795,TTWK000541483,GINTWK0002205310510,Counted,11025225795_111388300826,"BENQ 影音娛樂護眼螢幕 24 吋 EW2480 蝦皮直送 現貨:24""",2,正常,2,NO,sp99061@shopee.com,2022-06-01 8:10:34,686083,TW_展碁國際股份有限公司(Consignment),詳情質檢,詳情質檢
12,V,103001,TTWK000541490,90,17168267190_180170689255,1,17168267190,TTWK000541490,GINTWK0002205310397,Counted,17168267190_180170689255,極緻Orijen 無榖狗 鮮雞幼犬/鮮雞室內犬/鮮雞成犬/六種鮮魚犬/鮮雞高齡犬 6KG/11.4KG 現貨 蝦皮直送:六種鮮魚犬-6KG,1,正常,1,NO,sp2771@shopee.com,2022-06-01 8:15:59,788001,TW_新威百貨網路(Consignment),詳情質檢,
13,V,103001,TTWK000541479,23,10425963223_101418510786,15,10425963223,TTWK000541479,GINTWK0002205310494,Counted,10425963223_101418510786,海陸饗宴 貓飼料 兩款 6.6kg 洛磯山脈鹿肉鮭魚/峽谷河鱒魚燻鮭魚 蝦皮直送 現貨:洛磯山脈鹿肉鮭魚,15,正常,15,NO,sp99007@shopee.com,2022-06-01 8:15:48,788001,TW_新威百貨網路(Consignment),詳情質檢,詳情質檢
14,V,103001,TTWK000541489,90,17168267190_180170689253,1,17168267190,TTWK000541489,GINTWK0002205310396,Counted,17168267190_180170689253,極緻Orijen 無榖狗 鮮雞幼犬/鮮雞室內犬/鮮雞成犬/六種鮮魚犬/鮮雞高齡犬 6KG/11.4KG 現貨 蝦皮直送:鮮雞成犬-6KG,1,正常,1,NO,sp2771@shopee.com,2022-06-01 8:13:51,788001,TW_新威百貨網路(Consignment),詳情質檢,詳情質檢
15,V,103001,TTWK000541491,90,17168267190_180170689251,1,17168267190,TTWK000541491,GINTWK0002205310507,Counted,17168267190_180170689251,極緻Orijen 無榖狗 鮮雞幼犬/鮮雞室內犬/鮮雞成犬/六種鮮魚犬/鮮雞高齡犬 6KG/11.4KG 現貨 蝦皮直送:鮮雞室內犬-6KG,1,正常,1,NO,sp2771@shopee.com,2022-06-01 8:17:42,788001,TW_新威百貨網路(Consignment),詳情質檢,
16,V,103001,TTWK000541495,90,17168267190_180170689258,1,17168267190,TTWK000541495,GINTWK0002205310505,Counted,17168267190_180170689258,極緻Orijen 無榖狗 鮮雞幼犬/鮮雞室內犬/鮮雞成犬/六種鮮魚犬/鮮雞高齡犬 6KG/11.4KG 現貨 蝦皮直送:鮮雞高齡犬-11.4KG,1,正常,1,NO,sp2771@shopee.com,2022-06-01 8:22:51,788001,TW_新威百貨網路(Consignment),詳情質檢,
17,V,103001,TTWK000541507,90,17168267190_106652457026,1,17168267190,TTWK000541507,GINTWK0002205310498,Counted,17168267190_106652457026,極緻Orijen 無榖狗 鮮雞幼犬/鮮雞室內犬/鮮雞成犬/六種鮮魚犬/鮮雞高齡犬 6KG/11.4KG 現貨 蝦皮直送:鮮雞幼犬-11.4KG,1,正常,1,NO,sp99007@shopee.com,2022-06-01 8:22:32,788001,TW_新威百貨網路(Consignment),詳情質檢,詳情質檢
18,V,103001,TTWK000541498,99,10225886699_94169375958,12,10225886699,TTWK000541498,GINTWK0002206010003,Counting,10225886699_94169375958,來復易 輕薄安心活力褲 成人紙尿褲 M~XL x4包/箱 箱購 現貨 蝦皮直送:(M)(18片x4包/箱),0,正常,0,NO,sp3457@shopee.com,2022-06-01 8:22:04,679007,TW_欣新網股份有限公司_運費85(Consignment),詳情計數,詳情計數
19,V,103001,TTWK000541494,90,17168267190_180170689252,1,17168267190,TTWK000541494,GINTWK0002205310504,Counted,17168267190_180170689252,極緻Orijen 無榖狗 鮮雞幼犬/鮮雞室內犬/鮮雞成犬/六種鮮魚犬/鮮雞高齡犬 6KG/11.4KG 現貨 蝦皮直送:鮮雞室內犬-11.4KG,1,正常,1,NO,sp2771@shopee.com,2022-06-01 8:21:28,788001,TW_新威百貨網路(Consignment),詳情質檢,詳情質檢
20,V,103001,TTWK000562069,51,11425858851_27216554174,24,11425858851,TTWK000562069,GINTWK0002205310286,Counting,11425858851_27216554174,韓國JAEWON 黃金蜂蜜柚子茶(1kg) 現貨 蝦皮直送:黃金蜂蜜柚子茶,0,正常,0,NO,sp3341@shopee.com,2022-06-01 8:21:13,679000,TW_恩旺貿易有限公司(Consignment),詳情計數,詳情計數
21,V,103001,TTWK000541497,99,10225886699_94169375959,12,10225886699,TTWK000541497,GINTWK0002206010002,Counted,10225886699_94169375959,來復易 輕薄安心活力褲 成人紙尿褲 M~XL x4包/箱 箱購 現貨 蝦皮直送:(L)(16片x 4包/箱),12,正常,12,NO,sp99061@shopee.com,2022-06-01 8:20:29,679007,TW_欣新網股份有限公司_運費85(Consignment),詳情質檢,詳情質檢
22,V,103001,TTWK000541493,44,21203033444_162781490469,1,21203033444,TTWK000541493,GINTWK0002205310503,Counted,21203033444_162781490469,極緻 Orijen 無榖貓飼料 1.8kg/5.4kg 貓飼料 寵物食品 現貨 蝦皮直送:鮮雞室內貓-5.4kg,1,正常,1,NO,sp2771@shopee.com,2022-06-01 8:20:04,788001,TW_新威百貨網路(Consignment),詳情質檢,詳情質檢
23,V,103001,TTWK000541478,78,10225948778_66923525219,50,10225948778,TTWK000541478,GINTWK0002205310551,Counted,10225948778_66923525219,莫比 Mobby 挑嘴成貓饕客配方 7.5kg 貓飼料 寵物食品 現貨 蝦皮直送:7.5kg,50,正常,50,NO,sp99073@shopee.com,2022-06-01 8:19:07,788001,TW_新威百貨網路(Consignment),詳情質檢,詳情質檢
24,V,103001,TTWK000541485,99,10225886699_94169375960,12,10225886699,TTWK000541485,GINTWK0002206010001,Counted,10225886699_94169375960,來復易 輕薄安心活力褲 成人紙尿褲 M~XL x4包/箱 箱購 現貨 蝦皮直送:(XL)(14片x 4包/箱),12,正常,12,NO,sp99061@shopee.com,2022-06-01 8:18:52,679007,TW_欣新網股份有限公司_運費85(Consignment),詳情質檢,詳情質檢
25,V,103001,TTWK000541492,90,17168267190_180170689257,1,17168267190,TTWK000541492,GINTWK0002205310506,Counted,17168267190_180170689257,極緻Orijen 無榖狗 鮮雞幼犬/鮮雞室內犬/鮮雞成犬/六種鮮魚犬/鮮雞高齡犬 6KG/11.4KG 現貨 蝦皮直送:鮮雞高齡犬-6KG,1,正常,1,NO,sp2771@shopee.com,2022-06-01 8:18:37,788001,TW_新威百貨網路(Consignment),詳情質檢,詳情質檢
26,V,103001,TTWK000562070,71,9189541371_36923574446,48,9189541371,TTWK000562070,GINTWK0002205310287,Counting,9189541371_36923574446,青龍牌 田豆酥[蠶豆](350g) 現貨 蝦皮直送,0,正常,0,NO,sp3341@shopee.com,2022-06-01 8:25:21,679000,TW_恩旺貿易有限公司(Consignment),詳情計數,
27,V,103001,TTWK000544526,33,13267375833_96516745299,9,13267375833,TTWK000544526,GINTWK0002205310304,Counted,13267375833_96516745299,日本 柿原 鬆軟草莓奶油風味夾心蛋糕 (140g) 蝦皮直送 現貨:140g,9,正常,9,NO,sp99061@shopee.com,2022-06-01 8:25:15,679000,TW_恩旺貿易有限公司(Consignment),詳情質檢,詳情質檢
28,V,103001,TTWK000541510,90,17168267190_180170689254,1,17168267190,TTWK000541510,GINTWK0002205310497,Counted,17168267190_180170689254,極緻Orijen 無榖狗 鮮雞幼犬/鮮雞室內犬/鮮雞成犬/六種鮮魚犬/鮮雞高齡犬 6KG/11.4KG 現貨 蝦皮直送:鮮雞成犬-11.4KG,1,正常,1,NO,sp99007@shopee.com,2022-06-01 8:25:07,788001,TW_新威百貨網路(Consignment),詳情質檢,詳情質檢
29,V,103001,TTWK000544536,89,10225956189_94170706598,10,10225956189,TTWK000544536,GINTWK0002205310316,Counted,10225956189_94170706598,島乃香 島乃香海苔醬 現貨 蝦皮直送:島乃香海苔醬,10,正常,10,NO,sp99029@shopee.com,2022-06-01 8:36:37,679000,TW_恩旺貿易有限公司(Consignment),詳情質檢,
30,V,103001,TTWK000544534,31,10725977531_111419048132,12,10725977531,TTWK000544534,GINTWK0002205310332,Counted,10725977531_111419048132,Coca-Cola 綾鷹綠茶飲料(2L) 現貨 蝦皮直送:綾鷹綠茶,12,正常,12,NO,sp2771@shopee.com,2022-06-01 8:36:13,679000,TW_恩旺貿易有限公司(Consignment),詳情質檢,詳情質檢
31,V,103001,TTWK000544525,34,15123701334_114603451069,24,15123701334,TTWK000544525,GINTWK0002205310289,Counted,15123701334_114603451069,健司 健司X辻利 蒸製煎茶茶包18入 (45g) 蝦皮直送 現貨:煎茶,24,正常,24,NO,sp3341@shopee.com,2022-06-01 8:35:46,679000,TW_恩旺貿易有限公司(Consignment),詳情質檢,詳情質檢
32,V,103001,TTWK000544528,92,10225902192_84169657935,12,10225902192,TTWK000544528,GINTWK0002205310301,Counting,10225902192_84169657935,日本 甘露 金牛奶糖 原味/抹茶 日本原裝進口 現貨 蝦皮直送:抹茶,0,正常,0,NO,sp99061@shopee.com,2022-06-01 8:35:40,679000,TW_恩旺貿易有限公司(Consignment),詳情計數,詳情計數
33,V,103001,TTWK000544529,38,14527350038_123297599140,12,14527350038,TTWK000544529,GINTWK0002205310280,Counted,14527350038_123297599140,日本 ITSUKI 地方拉麵系列 - 京都日式味噌/北海道柚子鹽/大阪日式醬油 蝦皮直送 現貨:京都日式味噌 (182g),12,正常,12,NO,sp99061@shopee.com,2022-06-01 8:35:11,679000,TW_恩旺貿易有限公司(Consignment),詳情質檢,詳情質檢
34,V,103001,TTWK000544538,14,13769331014_104987623246,10,13769331014,TTWK000544538,GINTWK0002205310342,Counted,13769331014_104987623246,日本 KANEMATSU 島田熟成紅茶 (60g) 現貨 蝦皮直送:60g,10,正常,10,NO,sp3457@shopee.com,2022-06-01 8:34:08,679000,TW_恩旺貿易有限公司(Consignment),詳情質檢,詳情質檢
35,V,103001,TTWK000541499,71,11925950471_111418142810,68,11925950471,TTWK000541499,GINTWK0002205310307,Counted,11925950471_111418142810,HAEMATT 京畿道明太子海苔酥 (50g) 現貨 蝦皮直送,68,正常,68,NO,sp99061@shopee.com,2022-06-01 8:34:06,679000,TW_恩旺貿易有限公司(Consignment),詳情質檢,詳情質檢
36,V,103001,TTWK000562084,73,10425906873_111417061792,6,10425906873,TTWK000562084,GINTWK0002205310315,Counted,10425906873_111417061792,日本 山本製粉 山本5入炒麵 日式濃郁的美味炒麵 現貨[滿額折扣] 蝦皮直送:山本5入炒麵,6,正常,6,NO,sp99029@shopee.com,2022-06-01 8:34:04,679000,TW_恩旺貿易有限公司(Consignment),詳情質檢,詳情質檢
37,V,103001,TTWK000544535,73,10425906873_111417061792,12,10425906873,TTWK000544535,GINTWK0002205310315,Counted,10425906873_111417061792,日本 山本製粉 山本5入炒麵 日式濃郁的美味炒麵 現貨[滿額折扣] 蝦皮直送:山本5入炒麵,12,正常,12,NO,sp99029@shopee.com,2022-06-01 8:33:35,679000,TW_恩旺貿易有限公司(Consignment),詳情質檢,詳情質檢
38,V,103001,TTWK000562079,71,5597367571_101418955254,48,5597367571,TTWK000562079,GINTWK0002205310333,Counted,5597367571_101418955254,日本可口可樂Coca-Cola 綾鷹焙茶 2L 日本原裝進口 現貨 蝦皮直送:綾鷹焙茶,48,正常,48,NO,sp2771@shopee.com,2022-06-01 8:33:23,679000,TW_恩旺貿易有限公司(Consignment),詳情質檢,詳情質檢
39,V,103001,TTWK000539338,62,8989532962_46923048943,24,8989532962,TTWK000539338,GINTWK0002205310288,Counted,8989532962_46923048943,太冠 富麗康海帶芽 100g 現貨 蝦皮直送:100g,24,正常,24,NO,sp3341@shopee.com,2022-06-01 8:32:44,679000,TW_恩旺貿易有限公司(Consignment),詳情質檢,詳情質檢
40,V,103001,TTWK000544530,71,11925950471_111418142810,12,11925950471,TTWK000544530,GINTWK0002205310307,Counted,11925950471_111418142810,HAEMATT 京畿道明太子海苔酥 (50g) 現貨 蝦皮直送,12,正常,12,NO,sp99061@shopee.com,2022-06-01 8:32:23,679000,TW_恩旺貿易有限公司(Consignment),詳情質檢,詳情質檢
