,是否印標,印標人員,Tracking ID,尾碼,SKU ID,5,6,7,8,9,10,11,12,13,14,15,16,DATE,18,19,20,21
2,V,103001,TTWK000445094,48,10746900848_120277036843,100,10746900848,TTWK000445094,GINTWK0002204270345,Counting,10746900848_120277036843,哥特斯 iPhone 蘋果PD快充充電套組 20W充電器 旅充 Type-C轉lighting充電線 蝦皮直送 現貨:白色,0,正常,0,NO,sp99007@shopee.com,2022-04-27 18:50:11,682005,TW_好德實業有限公司(Consignment),詳情計數,詳情計數
5,V,103001,TTWK000531647,48,10746900848_120277036843,100,10746900848,TTWK000531647,GINTWK0002204270345,Counted,10746900848_120277036843,哥特斯 iPhone 蘋果PD快充充電套組 20W充電器 旅充 Type-C轉lighting充電線 蝦皮直送 現貨:白色,100,正常,100,NO,sp99007@shopee.com,2022-04-27 19:01:16,682005,TW_好德實業有限公司(Consignment),詳情質檢,
6,V,103001,TTWK000557264,31,10125226031_46905175522,5,10125226031,TTWK000557264,GINTWK0002204270358,Counted,10125226031_46905175522,霧面滿版玻璃保護貼 適用iPhone12 Pro Max/11/XR/XS/X iPhone8 SE2 蝦皮直送:7/8/SE2 4.7吋 滿版黑,5,正常,5,NO,sp0386@shopee.com,2022-04-27 19:00:46,1280876,TW_丞威資訊科技有限公司(Consignment),詳情質檢,
7,V,103001,TTWK000533606,31,10125226031_46905175517,5,10125226031,TTWK000533606,GINTWK0002204270357,Counted,10125226031_46905175517,霧面滿版玻璃保護貼 適用iPhone12 Pro Max/11/XR/XS/X iPhone8 SE2 蝦皮直送:XR/11 6.1吋 滿版黑,5,正常,5,NO,sp0386@shopee.com,2022-04-27 19:00:19,1280876,TW_丞威資訊科技有限公司(Consignment),詳情質檢,
8,V,103001,TTWK000557261,33,8689162533_76905137482,5,8689162533,TTWK000557261,GINTWK0002204270355,Counted,8689162533_76905137482,四角防摔手機空壓殼 適用iPhone12 Pro Max11/XR/XS/X/iPhone8/7 SE2 蝦皮直送:7/8/SE2 4.7吋 四角透黑,5,正常,5,NO,sp0386@shopee.com,2022-04-27 18:58:05,1280876,TW_丞威資訊科技有限公司(Consignment),詳情質檢,
9,V,103001,TTWK000533603,33,8689162533_76905137483,5,8689162533,TTWK000533603,GINTWK0002204270356,Counted,8689162533_76905137483,四角防摔手機空壓殼 適用iPhone12 Pro Max11/XR/XS/X/iPhone8/7 SE2 蝦皮直送:X/XS 5.8吋 四角透白,5,正常,5,NO,sp0386@shopee.com,2022-04-27 18:56:58,1280876,TW_丞威資訊科技有限公司(Consignment),詳情質檢,
10,V,103001,TTWK000557285,50,10025981550_101419065998,2,10025981550,TTWK000557285,GINTWK0002204280003,Counted,10025981550_101419065998,健唯富 瑪卡 精胺酸 30粒/瓶 現貨 蝦皮直送:1瓶,2,正常,2,NO,sp99007@shopee.com,2022-04-28 8:11:32,749332,TW_維克氏有限公司(Consignment),詳情質檢,
11,V,103001,TTWK000533619,72,13717294672_120782734804,12,13717294672,TTWK000533619,GINTWK0002204270399,Counted,13717294672_120782734804,舒酸定 強化琺瑯質牙膏 超值3件組 清新薄荷 溫和美白 現貨 蝦皮直送:清新薄荷110g*3入組,12,正常,12,NO,sp3341@shopee.com,2022-04-28 8:11:23,1615023,TW_萬達國際行銷有限公司(Consignment),詳情質檢,詳情質檢
12,V,103001,TTWK000531648,34,11725976834_94171153777,30,11725976834,TTWK000531648,GINTWK0002204270432,Counted,11725976834_94171153777,莫比Mobby 成貓化毛專用配方飼料 1.5kg/3kg (有價格標) 蝦皮直送 現貨:1.5kg,30,正常,30,NO,sp0386@shopee.com,2022-04-28 8:10:27,788001,TW_新威百貨網路(Consignment),詳情質檢,詳情質檢
13,V,103001,TTWK000531651,22,12552346122_122378483453,275,12552346122,TTWK000531651,GINTWK0002204270383,Counting,12552346122_122378483453,英國 PENHALIGON'S 潘海利根 氣味圖書館禮盒2mlx10入(噴版式) 蝦皮直送 現貨:一組,0,正常,0,NO,sp2316@shopee.com,2022-04-28 8:07:36,996022,TW_跨境豐收股份有限公司(outright),詳情計數,詳情計數
